,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
4398,afl,42,540,46,2026,4761,1,libpcap_fuzz_both-IDX60
4399,honggfuzz,37,240,46,2090,761,2,libpcap_fuzz_both-IDX60
4400,entropic,37,780,46,2108,6761,3,libpcap_fuzz_both-IDX60
4401,eclipser,36,240,46,2032,10761,4,libpcap_fuzz_both-IDX60
4402,aflplusplus,36,900,46,2067,2761,5,libpcap_fuzz_both-IDX60
4403,libfuzzer,32,120,46,1880,8761,6,libpcap_fuzz_both-IDX60
4404,libfuzzer,56,240,56,2081,8762,1,libpcap_fuzz_both-IDX61
4405,entropic,56,240,56,2037,6762,2,libpcap_fuzz_both-IDX61
4406,honggfuzz,56,300,56,2050,762,3,libpcap_fuzz_both-IDX61
4407,aflplusplus,56,420,56,2189,2762,4,libpcap_fuzz_both-IDX61
4408,afl,56,840,56,2078,4762,5,libpcap_fuzz_both-IDX61
4409,eclipser,54,120,56,1938,10762,6,libpcap_fuzz_both-IDX61
4410,aflplusplus,148,120,148,1960,2763,1,libpcap_fuzz_both-IDX62
4411,entropic,137,660,148,2169,6763,2,libpcap_fuzz_both-IDX62
4412,libfuzzer,128,840,148,2246,8763,3,libpcap_fuzz_both-IDX62
4413,honggfuzz,125,240,148,2082,763,4,libpcap_fuzz_both-IDX62
4414,afl,125,540,148,2094,4763,5,libpcap_fuzz_both-IDX62
4415,eclipser,125,540,148,1965,10763,6,libpcap_fuzz_both-IDX62
4416,eclipser,50,240,50,2136,10764,1,libpcap_fuzz_both-IDX63
4417,entropic,47,120,50,2015,6764,2,libpcap_fuzz_both-IDX63
4418,libfuzzer,47,360,50,2078,8764,3,libpcap_fuzz_both-IDX63
4419,afl,46,420,50,2082,4764,4,libpcap_fuzz_both-IDX63
4420,honggfuzz,46,600,50,2192,764,5,libpcap_fuzz_both-IDX63
4421,aflplusplus,43,360,50,1915,2764,6,libpcap_fuzz_both-IDX63
4422,honggfuzz,103,360,105,2174,765,1,libpcap_fuzz_both-IDX64
4423,libfuzzer,103,660,105,2161,8765,2,libpcap_fuzz_both-IDX64
4424,eclipser,103,660,105,2072,10765,3,libpcap_fuzz_both-IDX64
4425,entropic,103,660,105,2025,6765,4,libpcap_fuzz_both-IDX64
4426,afl,103,720,105,2118,4765,5,libpcap_fuzz_both-IDX64
4427,aflplusplus,100,900,105,2148,2765,6,libpcap_fuzz_both-IDX64
4428,aflplusplus,8,60,10,1514,2766,1,libpcap_fuzz_both-IDX65
4429,honggfuzz,8,60,10,1498,766,2,libpcap_fuzz_both-IDX65
4430,afl,8,60,10,1482,4766,3,libpcap_fuzz_both-IDX65
4431,libfuzzer,8,60,10,1434,8766,4,libpcap_fuzz_both-IDX65
4432,eclipser,8,60,10,1429,10766,5,libpcap_fuzz_both-IDX65
4433,entropic,8,60,10,1395,6766,6,libpcap_fuzz_both-IDX65
4434,aflplusplus,21,120,21,2023,2767,1,libpcap_fuzz_both-IDX66
4435,honggfuzz,21,180,21,1647,767,2,libpcap_fuzz_both-IDX66
4436,afl,21,180,21,1492,4767,3,libpcap_fuzz_both-IDX66
4437,libfuzzer,21,540,21,1563,8767,4,libpcap_fuzz_both-IDX66
4438,eclipser,21,660,21,1516,10767,5,libpcap_fuzz_both-IDX66
4439,entropic,19,60,21,1127,6767,6,libpcap_fuzz_both-IDX66
4440,entropic,11,180,11,1151,6769,1,libpcap_fuzz_both-IDX68
4441,honggfuzz,9,60,11,1507,769,2,libpcap_fuzz_both-IDX68
4442,libfuzzer,9,60,11,1117,8769,3,libpcap_fuzz_both-IDX68
4443,afl,9,60,11,1075,4769,4,libpcap_fuzz_both-IDX68
4444,eclipser,9,120,11,1515,10769,5,libpcap_fuzz_both-IDX68
4445,aflplusplus,9,120,11,1064,2769,6,libpcap_fuzz_both-IDX68
4446,aflplusplus,213,420,213,1881,2770,1,libpcap_fuzz_both-IDX69
4447,honggfuzz,9,60,213,1568,770,2,libpcap_fuzz_both-IDX69
4448,eclipser,9,60,213,1545,10770,3,libpcap_fuzz_both-IDX69
4449,afl,9,60,213,1539,4770,4,libpcap_fuzz_both-IDX69
4450,entropic,9,180,213,1653,6770,5,libpcap_fuzz_both-IDX69
4451,libfuzzer,9,180,213,1634,8770,6,libpcap_fuzz_both-IDX69
4452,honggfuzz,247,120,260,1521,771,1,libpcap_fuzz_both-IDX70
4453,aflplusplus,242,60,260,1918,2771,2,libpcap_fuzz_both-IDX70
4454,libfuzzer,242,60,260,1889,8771,3,libpcap_fuzz_both-IDX70
4455,entropic,242,60,260,1368,6771,4,libpcap_fuzz_both-IDX70
4456,eclipser,242,780,260,1554,10771,5,libpcap_fuzz_both-IDX70
4457,afl,237,60,260,1411,4771,6,libpcap_fuzz_both-IDX70
4458,aflplusplus,183,60,183,2019,2772,1,libpcap_fuzz_both-IDX71
4459,honggfuzz,183,60,183,1464,772,2,libpcap_fuzz_both-IDX71
4460,entropic,183,60,183,1330,6772,3,libpcap_fuzz_both-IDX71
4461,libfuzzer,183,60,183,1091,8772,4,libpcap_fuzz_both-IDX71
4462,eclipser,183,360,183,1464,10772,5,libpcap_fuzz_both-IDX71
4463,afl,183,480,183,1479,4772,6,libpcap_fuzz_both-IDX71
4464,libfuzzer,34,840,34,1997,8773,1,libpcap_fuzz_both-IDX72
4465,aflplusplus,33,120,34,1598,2773,2,libpcap_fuzz_both-IDX72
4466,entropic,33,300,34,1662,6773,3,libpcap_fuzz_both-IDX72
4467,honggfuzz,33,420,34,1788,773,4,libpcap_fuzz_both-IDX72
4468,eclipser,32,60,34,1475,10773,5,libpcap_fuzz_both-IDX72
4469,afl,32,120,34,1520,4773,6,libpcap_fuzz_both-IDX72
4470,honggfuzz,31,900,31,2122,774,1,libpcap_fuzz_both-IDX73
4471,eclipser,30,660,31,1572,10774,2,libpcap_fuzz_both-IDX73
4472,afl,28,420,31,1607,4774,3,libpcap_fuzz_both-IDX73
4473,libfuzzer,27,360,31,1597,8774,4,libpcap_fuzz_both-IDX73
4474,entropic,27,480,31,1620,6774,5,libpcap_fuzz_both-IDX73
4475,aflplusplus,22,780,31,1534,2774,6,libpcap_fuzz_both-IDX73
4476,eclipser,26,240,50,1081,10775,1,libpcap_fuzz_both-IDX74
4477,libfuzzer,26,420,50,1565,8775,2,libpcap_fuzz_both-IDX74
4478,honggfuzz,21,60,50,1490,775,3,libpcap_fuzz_both-IDX74
4479,entropic,21,60,50,1326,6775,4,libpcap_fuzz_both-IDX74
4480,aflplusplus,21,420,50,935,2775,5,libpcap_fuzz_both-IDX74
4481,afl,16,60,50,933,4775,6,libpcap_fuzz_both-IDX74
4482,aflplusplus,87,60,87,1941,2776,1,libpcap_fuzz_both-IDX75
4483,afl,87,60,87,1928,4776,2,libpcap_fuzz_both-IDX75
4484,honggfuzz,87,60,87,1907,776,3,libpcap_fuzz_both-IDX75
4485,entropic,87,60,87,1902,6776,4,libpcap_fuzz_both-IDX75
4486,libfuzzer,87,60,87,1893,8776,5,libpcap_fuzz_both-IDX75
4487,eclipser,87,120,87,2023,10776,6,libpcap_fuzz_both-IDX75
4488,entropic,458,720,460,1967,6777,1,libpcap_fuzz_both-IDX76
4489,afl,444,180,460,1583,4777,2,libpcap_fuzz_both-IDX76
4490,honggfuzz,444,900,460,1629,777,3,libpcap_fuzz_both-IDX76
4491,eclipser,443,300,460,1553,10777,4,libpcap_fuzz_both-IDX76
4492,libfuzzer,441,540,460,1613,8777,5,libpcap_fuzz_both-IDX76
4493,aflplusplus,440,780,460,1937,2777,6,libpcap_fuzz_both-IDX76
4494,aflplusplus,354,600,362,2088,2778,1,libpcap_fuzz_both-IDX77
4495,entropic,183,840,362,1752,6778,2,libpcap_fuzz_both-IDX77
4496,honggfuzz,181,780,362,1746,778,3,libpcap_fuzz_both-IDX77
4497,eclipser,136,600,362,1628,10778,4,libpcap_fuzz_both-IDX77
4498,afl,124,360,362,1608,4778,5,libpcap_fuzz_both-IDX77
4499,libfuzzer,122,480,362,1615,8778,6,libpcap_fuzz_both-IDX77
4500,aflplusplus,1413,420,1421,2125,2779,1,libpcap_fuzz_both-IDX78
4501,honggfuzz,1407,720,1421,2085,779,2,libpcap_fuzz_both-IDX78
4502,libfuzzer,1198,840,1421,1666,8779,3,libpcap_fuzz_both-IDX78
4503,entropic,1177,600,1421,1595,6779,4,libpcap_fuzz_both-IDX78
4504,eclipser,841,420,1421,1135,10779,5,libpcap_fuzz_both-IDX78
4505,afl,817,180,1421,1082,4779,6,libpcap_fuzz_both-IDX78
4506,aflplusplus,598,900,603,2169,2780,1,libpcap_fuzz_both-IDX79
4507,afl,405,120,603,1599,4780,2,libpcap_fuzz_both-IDX79
4508,libfuzzer,405,480,603,1683,8780,3,libpcap_fuzz_both-IDX79
4509,honggfuzz,403,540,603,1752,780,4,libpcap_fuzz_both-IDX79
4510,entropic,403,540,603,1668,6780,5,libpcap_fuzz_both-IDX79
4511,eclipser,403,720,603,1654,10780,6,libpcap_fuzz_both-IDX79
4512,aflplusplus,241,60,241,1825,2781,1,libpcap_fuzz_both-IDX80
4513,afl,241,60,241,1507,4781,2,libpcap_fuzz_both-IDX80
4514,honggfuzz,241,60,241,1502,781,3,libpcap_fuzz_both-IDX80
4515,libfuzzer,241,60,241,1475,8781,4,libpcap_fuzz_both-IDX80
4516,entropic,241,60,241,1377,6781,5,libpcap_fuzz_both-IDX80
4517,eclipser,0,120,241,717,10781,6,libpcap_fuzz_both-IDX80
4518,honggfuzz,24,60,24,1975,782,1,libpcap_fuzz_both-IDX81
4519,aflplusplus,23,60,24,1990,2782,2,libpcap_fuzz_both-IDX81
4520,eclipser,23,180,24,2030,10782,3,libpcap_fuzz_both-IDX81
4521,entropic,23,900,24,2136,6782,4,libpcap_fuzz_both-IDX81
4522,afl,22,60,24,1976,4782,5,libpcap_fuzz_both-IDX81
4523,libfuzzer,22,60,24,1803,8782,6,libpcap_fuzz_both-IDX81
4524,entropic,453,240,459,2084,6783,1,libpcap_fuzz_both-IDX82
4525,aflplusplus,450,120,459,2131,2783,2,libpcap_fuzz_both-IDX82
4526,eclipser,450,180,459,2040,10783,3,libpcap_fuzz_both-IDX82
4527,honggfuzz,450,240,459,2076,783,4,libpcap_fuzz_both-IDX82
4528,afl,450,300,459,2126,4783,5,libpcap_fuzz_both-IDX82
4529,libfuzzer,449,840,459,2141,8783,6,libpcap_fuzz_both-IDX82
4530,entropic,77,300,77,1559,6784,1,libpcap_fuzz_both-IDX83
4531,honggfuzz,77,540,77,1920,784,2,libpcap_fuzz_both-IDX83
4532,eclipser,77,540,77,1578,10784,3,libpcap_fuzz_both-IDX83
4533,libfuzzer,77,720,77,1608,8784,4,libpcap_fuzz_both-IDX83
4534,aflplusplus,77,780,77,2096,2784,5,libpcap_fuzz_both-IDX83
4535,afl,50,120,77,1052,4784,6,libpcap_fuzz_both-IDX83
4536,aflplusplus,63,120,63,1961,2785,1,libpcap_fuzz_both-IDX84
4537,afl,60,60,63,1864,4785,2,libpcap_fuzz_both-IDX84
4538,entropic,60,60,63,1856,6785,3,libpcap_fuzz_both-IDX84
4539,eclipser,60,60,63,1840,10785,4,libpcap_fuzz_both-IDX84
4540,libfuzzer,60,180,63,1899,8785,5,libpcap_fuzz_both-IDX84
4541,honggfuzz,60,240,63,2041,785,6,libpcap_fuzz_both-IDX84
4542,libfuzzer,799,780,1039,1600,8786,1,libpcap_fuzz_both-IDX85
4543,honggfuzz,797,900,1039,1651,786,2,libpcap_fuzz_both-IDX85
4544,entropic,793,720,1039,1605,6786,3,libpcap_fuzz_both-IDX85
4545,eclipser,708,900,1039,1046,10786,4,libpcap_fuzz_both-IDX85
4546,afl,3,60,1039,59,4786,5,libpcap_fuzz_both-IDX85
4547,aflplusplus,0,120,1039,38,2786,6,libpcap_fuzz_both-IDX85
4548,honggfuzz,121,120,144,1542,787,1,libpcap_fuzz_both-IDX86
4549,libfuzzer,121,300,144,1674,8787,2,libpcap_fuzz_both-IDX86
4550,aflplusplus,121,480,144,2123,2787,3,libpcap_fuzz_both-IDX86
4551,entropic,121,660,144,1631,6787,4,libpcap_fuzz_both-IDX86
4552,afl,116,60,144,1517,4787,5,libpcap_fuzz_both-IDX86
4553,eclipser,116,240,144,1529,10787,6,libpcap_fuzz_both-IDX86
4554,aflplusplus,226,300,226,2031,2788,1,libpcap_fuzz_both-IDX87
4555,libfuzzer,225,360,226,1704,8788,2,libpcap_fuzz_both-IDX87
4556,honggfuzz,219,240,226,1570,788,3,libpcap_fuzz_both-IDX87
4557,eclipser,219,540,226,1420,10788,4,libpcap_fuzz_both-IDX87
4558,entropic,215,900,226,1641,6788,5,libpcap_fuzz_both-IDX87
4559,afl,198,480,226,1967,4788,6,libpcap_fuzz_both-IDX87
4560,aflplusplus,7,60,7,1911,2789,1,libpcap_fuzz_both-IDX88
4561,honggfuzz,7,60,7,1788,789,2,libpcap_fuzz_both-IDX88
4562,eclipser,7,60,7,1754,10789,3,libpcap_fuzz_both-IDX88
4563,entropic,7,60,7,1741,6789,4,libpcap_fuzz_both-IDX88
4564,afl,7,60,7,1727,4789,5,libpcap_fuzz_both-IDX88
4565,libfuzzer,7,60,7,1640,8789,6,libpcap_fuzz_both-IDX88
4566,libfuzzer,367,240,367,1877,8790,1,libpcap_fuzz_both-IDX89
4567,eclipser,367,420,367,1861,10790,2,libpcap_fuzz_both-IDX89
4568,afl,367,600,367,1876,4790,3,libpcap_fuzz_both-IDX89
4569,entropic,353,120,367,1847,6790,4,libpcap_fuzz_both-IDX89
4570,honggfuzz,353,840,367,2094,790,5,libpcap_fuzz_both-IDX89
4571,aflplusplus,346,420,367,2030,2790,6,libpcap_fuzz_both-IDX89
4572,aflplusplus,368,900,380,2150,2791,1,libpcap_fuzz_both-IDX90
4573,entropic,162,780,380,1690,6791,2,libpcap_fuzz_both-IDX90
4574,libfuzzer,161,780,380,1659,8791,3,libpcap_fuzz_both-IDX90
4575,eclipser,148,720,380,1592,10791,4,libpcap_fuzz_both-IDX90
4576,afl,138,420,380,1544,4791,5,libpcap_fuzz_both-IDX90
4577,honggfuzz,137,480,380,1596,791,6,libpcap_fuzz_both-IDX90
4578,honggfuzz,185,60,185,1490,792,1,libpcap_fuzz_both-IDX91
4579,aflplusplus,185,60,185,1460,2792,2,libpcap_fuzz_both-IDX91
4580,eclipser,185,60,185,1431,10792,3,libpcap_fuzz_both-IDX91
4581,entropic,185,60,185,1426,6792,4,libpcap_fuzz_both-IDX91
4582,libfuzzer,185,60,185,1421,8792,5,libpcap_fuzz_both-IDX91
4583,afl,185,180,185,1405,4792,6,libpcap_fuzz_both-IDX91
4584,aflplusplus,125,120,125,2082,2793,1,libpcap_fuzz_both-IDX92
4585,afl,122,60,125,1929,4793,2,libpcap_fuzz_both-IDX92
4586,honggfuzz,122,60,125,1870,793,3,libpcap_fuzz_both-IDX92
4587,entropic,122,120,125,1916,6793,4,libpcap_fuzz_both-IDX92
4588,eclipser,122,480,125,1971,10793,5,libpcap_fuzz_both-IDX92
4589,libfuzzer,122,540,125,2136,8793,6,libpcap_fuzz_both-IDX92
4590,honggfuzz,268,840,274,2268,796,1,libpcap_fuzz_both-IDX95
4591,eclipser,262,840,274,2055,10796,2,libpcap_fuzz_both-IDX95
4592,aflplusplus,261,600,274,2093,2796,3,libpcap_fuzz_both-IDX95
4593,libfuzzer,259,840,274,2149,8796,4,libpcap_fuzz_both-IDX95
4594,entropic,251,780,274,2079,6796,5,libpcap_fuzz_both-IDX95
4595,afl,239,780,274,1980,4796,6,libpcap_fuzz_both-IDX95
4596,aflplusplus,29,60,29,1898,2797,1,libpcap_fuzz_both-IDX96
4597,honggfuzz,29,60,29,1493,797,2,libpcap_fuzz_both-IDX96
4598,entropic,29,60,29,1493,6797,2,libpcap_fuzz_both-IDX96
4599,libfuzzer,29,60,29,1480,8797,3,libpcap_fuzz_both-IDX96
4600,eclipser,29,60,29,1479,10797,4,libpcap_fuzz_both-IDX96
4601,afl,29,60,29,1413,4797,5,libpcap_fuzz_both-IDX96
4602,entropic,103,600,106,1942,6798,1,libpcap_fuzz_both-IDX97
4603,aflplusplus,95,780,106,2188,2798,2,libpcap_fuzz_both-IDX97
4604,honggfuzz,87,780,106,1673,798,3,libpcap_fuzz_both-IDX97
4605,eclipser,84,300,106,1494,10798,4,libpcap_fuzz_both-IDX97
4606,libfuzzer,83,840,106,1570,8798,5,libpcap_fuzz_both-IDX97
4607,afl,81,60,106,1468,4798,6,libpcap_fuzz_both-IDX97
4608,aflplusplus,592,420,593,2043,2799,1,libpcap_fuzz_both-IDX98
4609,libfuzzer,583,900,593,1882,8799,2,libpcap_fuzz_both-IDX98
4610,entropic,399,360,593,1657,6799,3,libpcap_fuzz_both-IDX98
4611,honggfuzz,397,660,593,1614,799,4,libpcap_fuzz_both-IDX98
4612,afl,393,720,593,1558,4799,5,libpcap_fuzz_both-IDX98
4613,eclipser,392,900,593,1574,10799,6,libpcap_fuzz_both-IDX98
4614,honggfuzz,622,540,631,2028,800,1,libpcap_fuzz_both-IDX99
4615,aflplusplus,614,420,631,1988,2800,2,libpcap_fuzz_both-IDX99
4616,entropic,419,840,631,1621,6800,3,libpcap_fuzz_both-IDX99
4617,libfuzzer,418,900,631,1604,8800,4,libpcap_fuzz_both-IDX99
4618,eclipser,414,480,631,1498,10800,5,libpcap_fuzz_both-IDX99
4619,afl,414,900,631,1502,4800,6,libpcap_fuzz_both-IDX99
4620,aflplusplus,235,60,295,737,2801,1,libpng-1.2.56-IDX0
4621,honggfuzz,230,60,295,705,801,2,libpng-1.2.56-IDX0
4622,libfuzzer,182,60,295,662,8801,3,libpng-1.2.56-IDX0
4623,entropic,182,60,295,661,6801,4,libpng-1.2.56-IDX0
4624,afl,182,240,295,608,4801,5,libpng-1.2.56-IDX0
4625,eclipser,182,540,295,630,10801,6,libpng-1.2.56-IDX0
4626,aflplusplus,31,60,31,965,2802,1,libpng-1.2.56-IDX1
4627,honggfuzz,31,60,31,931,802,2,libpng-1.2.56-IDX1
4628,eclipser,31,60,31,901,10802,3,libpng-1.2.56-IDX1
4629,entropic,31,60,31,822,6802,4,libpng-1.2.56-IDX1
4630,afl,31,120,31,934,4802,5,libpng-1.2.56-IDX1
4631,libfuzzer,31,180,31,898,8802,6,libpng-1.2.56-IDX1
4632,honggfuzz,31,300,31,741,803,1,libpng-1.2.56-IDX2
4633,aflplusplus,28,60,31,969,2803,2,libpng-1.2.56-IDX2
4634,entropic,27,420,31,938,6803,3,libpng-1.2.56-IDX2
4635,afl,26,60,31,562,4803,4,libpng-1.2.56-IDX2
4636,eclipser,26,240,31,702,10803,5,libpng-1.2.56-IDX2
4637,libfuzzer,25,60,31,759,8803,6,libpng-1.2.56-IDX2
4638,aflplusplus,26,60,26,946,2804,1,libpng-1.2.56-IDX3
4639,honggfuzz,26,60,26,927,804,2,libpng-1.2.56-IDX3
4640,eclipser,26,60,26,919,10804,3,libpng-1.2.56-IDX3
4641,afl,26,60,26,856,4804,4,libpng-1.2.56-IDX3
4642,entropic,26,60,26,837,6804,5,libpng-1.2.56-IDX3
4643,libfuzzer,26,60,26,834,8804,6,libpng-1.2.56-IDX3
4644,aflplusplus,27,60,27,969,2805,1,libpng-1.2.56-IDX4
4645,honggfuzz,27,60,27,887,805,2,libpng-1.2.56-IDX4
4646,eclipser,27,60,27,886,10805,3,libpng-1.2.56-IDX4
4647,entropic,27,60,27,883,6805,4,libpng-1.2.56-IDX4
4648,libfuzzer,27,60,27,879,8805,5,libpng-1.2.56-IDX4
4649,afl,27,60,27,863,4805,6,libpng-1.2.56-IDX4
4650,aflplusplus,10,60,10,933,2806,1,libpng-1.2.56-IDX5
4651,honggfuzz,10,60,10,903,806,2,libpng-1.2.56-IDX5
4652,afl,10,60,10,896,4806,3,libpng-1.2.56-IDX5
4653,libfuzzer,10,60,10,892,8806,4,libpng-1.2.56-IDX5
4654,eclipser,10,60,10,823,10806,5,libpng-1.2.56-IDX5
4655,entropic,10,60,10,784,6806,6,libpng-1.2.56-IDX5
4656,entropic,15,60,15,955,6807,1,libpng-1.2.56-IDX6
4657,aflplusplus,15,60,15,952,2807,2,libpng-1.2.56-IDX6
4658,honggfuzz,15,60,15,927,807,3,libpng-1.2.56-IDX6
4659,afl,15,60,15,908,4807,4,libpng-1.2.56-IDX6
4660,eclipser,15,60,15,879,10807,5,libpng-1.2.56-IDX6
4661,libfuzzer,15,60,15,850,8807,6,libpng-1.2.56-IDX6
4662,aflplusplus,252,900,313,798,2808,1,libpng-1.2.56-IDX7
4663,libfuzzer,159,60,313,662,8808,2,libpng-1.2.56-IDX7
4664,entropic,159,60,313,661,6808,3,libpng-1.2.56-IDX7
4665,honggfuzz,159,60,313,654,808,4,libpng-1.2.56-IDX7
4666,afl,159,780,313,637,4808,5,libpng-1.2.56-IDX7
4667,eclipser,95,720,313,538,10808,6,libpng-1.2.56-IDX7
4668,aflplusplus,134,60,137,962,2809,1,libpng-1.2.56-IDX8
4669,honggfuzz,90,480,137,758,809,2,libpng-1.2.56-IDX8
4670,entropic,87,60,137,737,6809,3,libpng-1.2.56-IDX8
4671,libfuzzer,87,60,137,735,8809,4,libpng-1.2.56-IDX8
4672,afl,87,60,137,671,4809,5,libpng-1.2.56-IDX8
4673,eclipser,87,300,137,707,10809,6,libpng-1.2.56-IDX8
4674,aflplusplus,244,60,348,744,2810,1,libpng-1.2.56-IDX9
4675,honggfuzz,189,420,348,678,810,2,libpng-1.2.56-IDX9
4676,entropic,186,60,348,662,6810,3,libpng-1.2.56-IDX9
4677,libfuzzer,186,60,348,661,8810,4,libpng-1.2.56-IDX9
4678,afl,186,600,348,621,4810,5,libpng-1.2.56-IDX9
4679,eclipser,43,60,348,353,10810,6,libpng-1.2.56-IDX9
4680,aflplusplus,103,60,103,971,2811,1,libpng-1.2.56-IDX10
4681,libfuzzer,103,60,103,915,8811,2,libpng-1.2.56-IDX10
4682,honggfuzz,103,120,103,941,811,3,libpng-1.2.56-IDX10
4683,afl,103,300,103,919,4811,4,libpng-1.2.56-IDX10
4684,eclipser,103,360,103,954,10811,5,libpng-1.2.56-IDX10
4685,entropic,103,540,103,966,6811,6,libpng-1.2.56-IDX10
4686,aflplusplus,50,60,50,967,2812,1,libpng-1.2.56-IDX11
4687,honggfuzz,50,180,50,969,812,2,libpng-1.2.56-IDX11
4688,afl,49,660,50,936,4812,3,libpng-1.2.56-IDX11
4689,eclipser,49,840,50,946,10812,4,libpng-1.2.56-IDX11
4690,entropic,47,540,50,967,6812,5,libpng-1.2.56-IDX11
4691,libfuzzer,32,240,50,899,8812,6,libpng-1.2.56-IDX11
4692,aflplusplus,10,60,10,975,2813,1,libpng-1.2.56-IDX12
4693,honggfuzz,10,60,10,945,813,2,libpng-1.2.56-IDX12
4694,entropic,10,60,10,932,6813,3,libpng-1.2.56-IDX12
4695,libfuzzer,10,60,10,913,8813,4,libpng-1.2.56-IDX12
4696,afl,10,60,10,907,4813,5,libpng-1.2.56-IDX12
4697,eclipser,10,60,10,879,10813,6,libpng-1.2.56-IDX12
4698,entropic,13,60,13,911,6814,1,libpng-1.2.56-IDX13
4699,libfuzzer,13,60,13,779,8814,2,libpng-1.2.56-IDX13
4700,honggfuzz,13,120,13,903,814,3,libpng-1.2.56-IDX13
4701,afl,13,240,13,938,4814,4,libpng-1.2.56-IDX13
4702,aflplusplus,8,60,13,949,2814,5,libpng-1.2.56-IDX13
4703,eclipser,8,120,13,906,10814,6,libpng-1.2.56-IDX13
4704,honggfuzz,7,60,7,954,815,1,libpng-1.2.56-IDX14
4705,aflplusplus,7,60,7,947,2815,2,libpng-1.2.56-IDX14
4706,eclipser,7,60,7,914,10815,3,libpng-1.2.56-IDX14
4707,afl,7,60,7,887,4815,4,libpng-1.2.56-IDX14
4708,entropic,7,120,7,961,6815,5,libpng-1.2.56-IDX14
4709,libfuzzer,7,480,7,960,8815,6,libpng-1.2.56-IDX14
4710,aflplusplus,85,60,85,988,2816,1,libpng-1.2.56-IDX15
4711,entropic,85,60,85,941,6816,2,libpng-1.2.56-IDX15
4712,afl,85,60,85,913,4816,3,libpng-1.2.56-IDX15
4713,libfuzzer,85,60,85,911,8816,4,libpng-1.2.56-IDX15
4714,honggfuzz,85,60,85,902,816,5,libpng-1.2.56-IDX15
4715,eclipser,85,60,85,900,10816,6,libpng-1.2.56-IDX15
4716,aflplusplus,3,60,3,950,2817,1,libpng-1.2.56-IDX16
4717,libfuzzer,3,60,3,908,8817,2,libpng-1.2.56-IDX16
4718,honggfuzz,3,60,3,901,817,3,libpng-1.2.56-IDX16
4719,eclipser,3,60,3,891,10817,4,libpng-1.2.56-IDX16
4720,entropic,3,60,3,885,6817,5,libpng-1.2.56-IDX16
4721,afl,3,60,3,840,4817,6,libpng-1.2.56-IDX16
4722,aflplusplus,20,60,20,926,2818,1,libpng-1.2.56-IDX17
4723,afl,20,60,20,900,4818,2,libpng-1.2.56-IDX17
4724,eclipser,20,60,20,900,10818,2,libpng-1.2.56-IDX17
4725,honggfuzz,20,60,20,879,818,3,libpng-1.2.56-IDX17
4726,entropic,20,60,20,854,6818,4,libpng-1.2.56-IDX17
4727,libfuzzer,20,60,20,834,8818,5,libpng-1.2.56-IDX17
4728,aflplusplus,49,60,49,946,2819,1,libpng-1.2.56-IDX18
4729,afl,49,60,49,930,4819,2,libpng-1.2.56-IDX18
4730,honggfuzz,49,60,49,921,819,3,libpng-1.2.56-IDX18
4731,eclipser,49,60,49,887,10819,4,libpng-1.2.56-IDX18
4732,entropic,49,60,49,863,6819,5,libpng-1.2.56-IDX18
4733,libfuzzer,49,120,49,875,8819,6,libpng-1.2.56-IDX18
4734,aflplusplus,28,60,28,963,2820,1,libpng-1.2.56-IDX19
4735,honggfuzz,28,60,28,912,820,2,libpng-1.2.56-IDX19
4736,entropic,28,60,28,904,6820,3,libpng-1.2.56-IDX19
4737,afl,28,60,28,833,4820,4,libpng-1.2.56-IDX19
4738,eclipser,28,120,28,909,10820,5,libpng-1.2.56-IDX19
4739,libfuzzer,28,480,28,1014,8820,6,libpng-1.2.56-IDX19
4740,aflplusplus,144,180,144,1003,2821,1,libpng-1.2.56-IDX20
4741,afl,144,540,144,934,4821,2,libpng-1.2.56-IDX20
4742,eclipser,143,840,144,963,10821,3,libpng-1.2.56-IDX20
4743,honggfuzz,48,900,144,807,821,4,libpng-1.2.56-IDX20
4744,entropic,36,60,144,765,6821,5,libpng-1.2.56-IDX20
4745,libfuzzer,36,60,144,765,8821,5,libpng-1.2.56-IDX20
4746,aflplusplus,36,60,36,965,2822,1,libpng-1.2.56-IDX21
4747,honggfuzz,36,60,36,939,822,2,libpng-1.2.56-IDX21
4748,afl,36,120,36,933,4822,3,libpng-1.2.56-IDX21
4749,entropic,36,120,36,887,6822,4,libpng-1.2.56-IDX21
4750,libfuzzer,36,120,36,878,8822,5,libpng-1.2.56-IDX21
4751,eclipser,36,180,36,903,10822,6,libpng-1.2.56-IDX21
4752,aflplusplus,52,60,52,941,2823,1,libpng-1.2.56-IDX22
4753,honggfuzz,52,60,52,899,823,2,libpng-1.2.56-IDX22
4754,entropic,52,60,52,893,6823,3,libpng-1.2.56-IDX22
4755,eclipser,52,60,52,879,10823,4,libpng-1.2.56-IDX22
4756,afl,52,60,52,858,4823,5,libpng-1.2.56-IDX22
4757,libfuzzer,52,180,52,927,8823,6,libpng-1.2.56-IDX22
4758,aflplusplus,173,60,173,759,2824,1,libpng-1.2.56-IDX23
4759,honggfuzz,119,900,173,691,824,2,libpng-1.2.56-IDX23
4760,entropic,114,180,173,659,6824,3,libpng-1.2.56-IDX23
4761,libfuzzer,114,180,173,655,8824,4,libpng-1.2.56-IDX23
4762,afl,40,60,173,352,4824,5,libpng-1.2.56-IDX23
