,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
7049,libfuzzer,23,60,24,1985,9175,6,mbedtls_fuzz_dtlsclient-IDX74
7050,aflplusplus,106,780,106,2369,3176,1,mbedtls_fuzz_dtlsclient-IDX75
7051,honggfuzz,105,240,106,2264,1176,2,mbedtls_fuzz_dtlsclient-IDX75
7052,entropic,100,420,106,2197,7176,3,mbedtls_fuzz_dtlsclient-IDX75
7053,eclipser,20,840,106,1858,11176,4,mbedtls_fuzz_dtlsclient-IDX75
7054,afl,19,840,106,1916,5176,5,mbedtls_fuzz_dtlsclient-IDX75
7055,libfuzzer,15,360,106,1777,9176,6,mbedtls_fuzz_dtlsclient-IDX75
7056,aflplusplus,135,60,136,2212,3177,1,mbedtls_fuzz_dtlsclient-IDX76
7057,afl,119,120,136,1862,5177,2,mbedtls_fuzz_dtlsclient-IDX76
7058,eclipser,119,120,136,1811,11177,3,mbedtls_fuzz_dtlsclient-IDX76
7059,honggfuzz,99,240,136,1793,1177,4,mbedtls_fuzz_dtlsclient-IDX76
7060,libfuzzer,41,60,136,1548,9177,5,mbedtls_fuzz_dtlsclient-IDX76
7061,entropic,41,60,136,1544,7177,6,mbedtls_fuzz_dtlsclient-IDX76
7062,aflplusplus,192,660,526,1765,3178,1,mbedtls_fuzz_dtlsclient-IDX77
7063,libfuzzer,124,900,526,1564,9178,2,mbedtls_fuzz_dtlsclient-IDX77
7064,afl,123,900,526,1553,5178,3,mbedtls_fuzz_dtlsclient-IDX77
7065,honggfuzz,123,900,526,1548,1178,4,mbedtls_fuzz_dtlsclient-IDX77
7066,eclipser,80,900,526,1476,11178,5,mbedtls_fuzz_dtlsclient-IDX77
7067,entropic,66,900,526,1465,7178,6,mbedtls_fuzz_dtlsclient-IDX77
7068,afl,24,480,24,1825,5179,1,mbedtls_fuzz_dtlsclient-IDX78
7069,aflplusplus,24,720,24,1896,3179,2,mbedtls_fuzz_dtlsclient-IDX78
7070,honggfuzz,23,660,24,1813,1179,3,mbedtls_fuzz_dtlsclient-IDX78
7071,eclipser,22,480,24,1819,11179,4,mbedtls_fuzz_dtlsclient-IDX78
7072,entropic,22,540,24,1835,7179,5,mbedtls_fuzz_dtlsclient-IDX78
7073,libfuzzer,19,360,24,1738,9179,6,mbedtls_fuzz_dtlsclient-IDX78
7074,aflplusplus,76,60,77,2189,3180,1,mbedtls_fuzz_dtlsclient-IDX79
7075,afl,76,60,77,2186,5180,2,mbedtls_fuzz_dtlsclient-IDX79
7076,entropic,76,60,77,2129,7180,3,mbedtls_fuzz_dtlsclient-IDX79
7077,libfuzzer,76,60,77,2112,9180,4,mbedtls_fuzz_dtlsclient-IDX79
7078,eclipser,76,120,77,2161,11180,5,mbedtls_fuzz_dtlsclient-IDX79
7079,honggfuzz,75,60,77,2157,1180,6,mbedtls_fuzz_dtlsclient-IDX79
7080,honggfuzz,114,780,311,1868,1181,1,mbedtls_fuzz_dtlsclient-IDX80
7081,aflplusplus,110,480,311,1925,3181,2,mbedtls_fuzz_dtlsclient-IDX80
7082,entropic,107,600,311,1858,7181,3,mbedtls_fuzz_dtlsclient-IDX80
7083,eclipser,99,240,311,1815,11181,4,mbedtls_fuzz_dtlsclient-IDX80
7084,afl,98,780,311,1857,5181,5,mbedtls_fuzz_dtlsclient-IDX80
7085,libfuzzer,97,540,311,1818,9181,6,mbedtls_fuzz_dtlsclient-IDX80
7086,afl,43,300,120,1821,5182,1,mbedtls_fuzz_dtlsclient-IDX81
7087,eclipser,43,300,120,1796,11182,2,mbedtls_fuzz_dtlsclient-IDX81
7088,aflplusplus,43,600,120,1896,3182,3,mbedtls_fuzz_dtlsclient-IDX81
7089,honggfuzz,41,600,120,1813,1182,4,mbedtls_fuzz_dtlsclient-IDX81
7090,entropic,40,600,120,1833,7182,5,mbedtls_fuzz_dtlsclient-IDX81
7091,libfuzzer,24,480,120,1654,9182,6,mbedtls_fuzz_dtlsclient-IDX81
7092,aflplusplus,371,660,385,2346,3183,1,mbedtls_fuzz_dtlsclient-IDX82
7093,honggfuzz,370,240,385,2212,1183,2,mbedtls_fuzz_dtlsclient-IDX82
7094,entropic,55,660,385,1760,7183,3,mbedtls_fuzz_dtlsclient-IDX82
7095,afl,54,240,385,1732,5183,4,mbedtls_fuzz_dtlsclient-IDX82
7096,eclipser,54,660,385,1740,11183,5,mbedtls_fuzz_dtlsclient-IDX82
7097,libfuzzer,49,360,385,1686,9183,6,mbedtls_fuzz_dtlsclient-IDX82
7098,libfuzzer,71,900,149,1607,9184,1,mbedtls_fuzz_dtlsclient-IDX83
7099,eclipser,69,180,149,1602,11184,2,mbedtls_fuzz_dtlsclient-IDX83
7100,aflplusplus,69,480,149,1556,3184,3,mbedtls_fuzz_dtlsclient-IDX83
7101,entropic,69,780,149,1606,7184,4,mbedtls_fuzz_dtlsclient-IDX83
7102,honggfuzz,68,120,149,1591,1184,5,mbedtls_fuzz_dtlsclient-IDX83
7103,afl,68,180,149,1591,5184,6,mbedtls_fuzz_dtlsclient-IDX83
7104,aflplusplus,79,840,82,1892,3185,1,mbedtls_fuzz_dtlsclient-IDX84
7105,honggfuzz,78,900,82,1868,1185,2,mbedtls_fuzz_dtlsclient-IDX84
7106,entropic,77,60,82,1739,7185,3,mbedtls_fuzz_dtlsclient-IDX84
7107,afl,71,600,82,1690,5185,4,mbedtls_fuzz_dtlsclient-IDX84
7108,eclipser,68,480,82,1690,11185,5,mbedtls_fuzz_dtlsclient-IDX84
7109,libfuzzer,58,60,82,1590,9185,6,mbedtls_fuzz_dtlsclient-IDX84
7110,aflplusplus,31,660,374,1893,3186,1,mbedtls_fuzz_dtlsclient-IDX85
7111,eclipser,30,240,374,1815,11186,2,mbedtls_fuzz_dtlsclient-IDX85
7112,afl,30,540,374,1825,5186,3,mbedtls_fuzz_dtlsclient-IDX85
7113,honggfuzz,28,240,374,1811,1186,4,mbedtls_fuzz_dtlsclient-IDX85
7114,entropic,28,360,374,1826,7186,5,mbedtls_fuzz_dtlsclient-IDX85
7115,libfuzzer,28,420,374,1790,9186,6,mbedtls_fuzz_dtlsclient-IDX85
7116,afl,206,120,207,1859,5187,1,mbedtls_fuzz_dtlsclient-IDX86
7117,eclipser,206,240,207,1911,11187,2,mbedtls_fuzz_dtlsclient-IDX86
7118,aflplusplus,203,840,207,1857,3187,3,mbedtls_fuzz_dtlsclient-IDX86
7119,entropic,185,120,207,1676,7187,4,mbedtls_fuzz_dtlsclient-IDX86
7120,honggfuzz,137,720,207,1541,1187,5,mbedtls_fuzz_dtlsclient-IDX86
7121,libfuzzer,130,840,207,1561,9187,6,mbedtls_fuzz_dtlsclient-IDX86
7122,aflplusplus,71,660,160,1709,3188,1,mbedtls_fuzz_dtlsclient-IDX87
7123,eclipser,65,120,160,1629,11188,2,mbedtls_fuzz_dtlsclient-IDX87
7124,afl,64,60,160,1624,5188,3,mbedtls_fuzz_dtlsclient-IDX87
7125,honggfuzz,63,60,160,1624,1188,4,mbedtls_fuzz_dtlsclient-IDX87
7126,entropic,62,120,160,1592,7188,5,mbedtls_fuzz_dtlsclient-IDX87
7127,libfuzzer,61,120,160,1608,9188,6,mbedtls_fuzz_dtlsclient-IDX87
7128,honggfuzz,349,600,352,2307,1189,1,mbedtls_fuzz_dtlsclient-IDX88
7129,aflplusplus,331,420,352,2286,3189,2,mbedtls_fuzz_dtlsclient-IDX88
7130,entropic,327,180,352,2240,7189,3,mbedtls_fuzz_dtlsclient-IDX88
7131,libfuzzer,50,600,352,1908,9189,4,mbedtls_fuzz_dtlsclient-IDX88
7132,afl,47,120,352,1829,5189,5,mbedtls_fuzz_dtlsclient-IDX88
7133,eclipser,46,840,352,1899,11189,6,mbedtls_fuzz_dtlsclient-IDX88
7134,eclipser,39,900,373,1776,11190,1,mbedtls_fuzz_dtlsclient-IDX89
7135,honggfuzz,38,540,373,1804,1190,2,mbedtls_fuzz_dtlsclient-IDX89
7136,aflplusplus,37,600,373,1764,3190,3,mbedtls_fuzz_dtlsclient-IDX89
7137,afl,36,840,373,1743,5190,4,mbedtls_fuzz_dtlsclient-IDX89
7138,entropic,33,660,373,1752,7190,5,mbedtls_fuzz_dtlsclient-IDX89
7139,libfuzzer,33,900,373,1729,9190,6,mbedtls_fuzz_dtlsclient-IDX89
7140,entropic,39,420,39,2240,7191,1,mbedtls_fuzz_dtlsclient-IDX90
7141,libfuzzer,39,780,39,2263,9191,2,mbedtls_fuzz_dtlsclient-IDX90
7142,afl,38,180,39,2262,5191,3,mbedtls_fuzz_dtlsclient-IDX90
7143,honggfuzz,38,360,39,2225,1191,4,mbedtls_fuzz_dtlsclient-IDX90
7144,aflplusplus,38,480,39,2268,3191,5,mbedtls_fuzz_dtlsclient-IDX90
7145,eclipser,38,780,39,2254,11191,6,mbedtls_fuzz_dtlsclient-IDX90
7146,entropic,84,180,88,1775,7192,1,mbedtls_fuzz_dtlsclient-IDX91
7147,aflplusplus,83,600,88,1876,3192,2,mbedtls_fuzz_dtlsclient-IDX91
7148,honggfuzz,81,180,88,1740,1192,3,mbedtls_fuzz_dtlsclient-IDX91
7149,eclipser,78,180,88,1710,11192,4,mbedtls_fuzz_dtlsclient-IDX91
7150,afl,78,600,88,1751,5192,5,mbedtls_fuzz_dtlsclient-IDX91
7151,libfuzzer,73,360,88,1685,9192,6,mbedtls_fuzz_dtlsclient-IDX91
7152,entropic,67,120,67,1813,7193,1,mbedtls_fuzz_dtlsclient-IDX92
7153,aflplusplus,67,180,67,1844,3193,2,mbedtls_fuzz_dtlsclient-IDX92
7154,honggfuzz,66,60,67,2140,1193,3,mbedtls_fuzz_dtlsclient-IDX92
7155,afl,66,60,67,1784,5193,4,mbedtls_fuzz_dtlsclient-IDX92
7156,eclipser,66,120,67,1789,11193,5,mbedtls_fuzz_dtlsclient-IDX92
7157,libfuzzer,64,60,67,1804,9193,6,mbedtls_fuzz_dtlsclient-IDX92
7158,aflplusplus,110,780,372,2039,3194,1,mbedtls_fuzz_dtlsclient-IDX93
7159,entropic,97,360,372,1949,7194,2,mbedtls_fuzz_dtlsclient-IDX93
7160,eclipser,97,480,372,1983,11194,3,mbedtls_fuzz_dtlsclient-IDX93
7161,afl,94,180,372,1895,5194,4,mbedtls_fuzz_dtlsclient-IDX93
7162,honggfuzz,94,840,372,1960,1194,5,mbedtls_fuzz_dtlsclient-IDX93
7163,libfuzzer,83,900,372,1911,9194,6,mbedtls_fuzz_dtlsclient-IDX93
7164,eclipser,54,540,68,2348,11195,1,mbedtls_fuzz_dtlsclient-IDX94
7165,honggfuzz,49,240,68,2223,1195,2,mbedtls_fuzz_dtlsclient-IDX94
7166,entropic,45,240,68,2232,7195,3,mbedtls_fuzz_dtlsclient-IDX94
7167,aflplusplus,44,660,68,2313,3195,4,mbedtls_fuzz_dtlsclient-IDX94
7168,afl,42,480,68,2299,5195,5,mbedtls_fuzz_dtlsclient-IDX94
7169,libfuzzer,42,900,68,2243,9195,6,mbedtls_fuzz_dtlsclient-IDX94
7170,afl,22,420,22,1862,5196,1,mbedtls_fuzz_dtlsclient-IDX95
7171,eclipser,21,300,22,1850,11196,2,mbedtls_fuzz_dtlsclient-IDX95
7172,aflplusplus,21,660,22,1908,3196,3,mbedtls_fuzz_dtlsclient-IDX95
7173,libfuzzer,20,60,22,1770,9196,4,mbedtls_fuzz_dtlsclient-IDX95
7174,entropic,20,600,22,1866,7196,5,mbedtls_fuzz_dtlsclient-IDX95
7175,honggfuzz,19,60,22,1787,1196,6,mbedtls_fuzz_dtlsclient-IDX95
7176,aflplusplus,48,660,356,1934,3197,1,mbedtls_fuzz_dtlsclient-IDX96
7177,afl,46,420,356,1879,5197,2,mbedtls_fuzz_dtlsclient-IDX96
7178,eclipser,45,300,356,1866,11197,3,mbedtls_fuzz_dtlsclient-IDX96
7179,honggfuzz,40,60,356,1817,1197,4,mbedtls_fuzz_dtlsclient-IDX96
7180,entropic,40,120,356,1822,7197,5,mbedtls_fuzz_dtlsclient-IDX96
7181,libfuzzer,40,240,356,1814,9197,6,mbedtls_fuzz_dtlsclient-IDX96
7182,aflplusplus,49,240,64,1832,3198,1,mbedtls_fuzz_dtlsclient-IDX97
7183,afl,9,120,64,1590,5198,2,mbedtls_fuzz_dtlsclient-IDX97
7184,eclipser,9,240,64,1608,11198,3,mbedtls_fuzz_dtlsclient-IDX97
7185,honggfuzz,6,180,64,1593,1198,4,mbedtls_fuzz_dtlsclient-IDX97
7186,entropic,5,120,64,1574,7198,5,mbedtls_fuzz_dtlsclient-IDX97
7187,libfuzzer,5,480,64,1590,9198,6,mbedtls_fuzz_dtlsclient-IDX97
7188,aflplusplus,43,780,337,1960,3199,1,mbedtls_fuzz_dtlsclient-IDX98
7189,entropic,35,720,337,1879,7199,2,mbedtls_fuzz_dtlsclient-IDX98
7190,eclipser,34,600,337,1864,11199,3,mbedtls_fuzz_dtlsclient-IDX98
7191,afl,33,240,337,1863,5199,4,mbedtls_fuzz_dtlsclient-IDX98
7192,honggfuzz,32,660,337,1870,1199,5,mbedtls_fuzz_dtlsclient-IDX98
7193,libfuzzer,17,120,337,1807,9199,6,mbedtls_fuzz_dtlsclient-IDX98
7194,eclipser,87,660,87,2346,11200,1,mbedtls_fuzz_dtlsclient-IDX99
7195,honggfuzz,86,240,87,2208,1200,2,mbedtls_fuzz_dtlsclient-IDX99
7196,aflplusplus,83,780,87,2250,3200,3,mbedtls_fuzz_dtlsclient-IDX99
7197,entropic,83,780,87,2242,7200,4,mbedtls_fuzz_dtlsclient-IDX99
7198,libfuzzer,82,480,87,2209,9200,5,mbedtls_fuzz_dtlsclient-IDX99
7199,afl,79,120,87,2265,5200,6,mbedtls_fuzz_dtlsclient-IDX99
7200,eclipser,352,780,1705,2283,11201,1,openssl_x509-IDX0
7201,afl,346,840,1705,2274,5201,2,openssl_x509-IDX0
7202,aflplusplus,327,480,1705,2248,3201,3,openssl_x509-IDX0
7203,libfuzzer,268,720,1705,2185,9201,4,openssl_x509-IDX0
7204,entropic,259,540,1705,2164,7201,5,openssl_x509-IDX0
7205,honggfuzz,256,780,1705,2161,1201,6,openssl_x509-IDX0
7206,aflplusplus,129,840,338,2208,3202,1,openssl_x509-IDX1
7207,eclipser,127,420,338,2235,11202,2,openssl_x509-IDX1
7208,entropic,125,720,338,2234,7202,3,openssl_x509-IDX1
7209,honggfuzz,124,420,338,2231,1202,4,openssl_x509-IDX1
7210,libfuzzer,123,420,338,2217,9202,5,openssl_x509-IDX1
7211,afl,117,480,338,2169,5202,6,openssl_x509-IDX1
7212,entropic,512,840,940,3080,7203,1,openssl_x509-IDX2
7213,afl,435,660,940,3042,5203,2,openssl_x509-IDX2
7214,aflplusplus,196,780,940,2779,3203,3,openssl_x509-IDX2
7215,eclipser,192,780,940,2759,11203,4,openssl_x509-IDX2
7216,libfuzzer,185,600,940,2700,9203,5,openssl_x509-IDX2
7217,honggfuzz,177,600,940,2667,1203,6,openssl_x509-IDX2
7218,libfuzzer,118,420,815,2623,9204,1,openssl_x509-IDX3
7219,eclipser,94,360,815,2683,11204,2,openssl_x509-IDX3
7220,aflplusplus,93,60,815,2699,3204,3,openssl_x509-IDX3
7221,afl,92,120,815,2681,5204,4,openssl_x509-IDX3
7222,entropic,92,240,815,2636,7204,5,openssl_x509-IDX3
7223,honggfuzz,92,300,815,2620,1204,6,openssl_x509-IDX3
7224,afl,83,480,1493,1766,5205,1,openssl_x509-IDX4
7225,aflplusplus,83,600,1493,1782,3205,2,openssl_x509-IDX4
7226,honggfuzz,83,840,1493,1737,1205,3,openssl_x509-IDX4
7227,entropic,82,360,1493,1767,7205,4,openssl_x509-IDX4
7228,eclipser,82,600,1493,1787,11205,5,openssl_x509-IDX4
7229,libfuzzer,82,840,1493,1782,9205,6,openssl_x509-IDX4
7230,libfuzzer,734,840,2419,1804,9206,1,openssl_x509-IDX5
7231,entropic,728,840,2419,1720,7206,2,openssl_x509-IDX5
7232,honggfuzz,505,840,2419,1434,1206,3,openssl_x509-IDX5
7233,aflplusplus,504,60,2419,1426,3206,4,openssl_x509-IDX5
7234,afl,501,900,2419,1423,5206,5,openssl_x509-IDX5
7235,eclipser,499,540,2419,1418,11206,6,openssl_x509-IDX5
7236,afl,209,420,1176,2274,5207,1,openssl_x509-IDX6
7237,libfuzzer,204,660,1176,2277,9207,2,openssl_x509-IDX6
7238,entropic,202,660,1176,2247,7207,3,openssl_x509-IDX6
7239,honggfuzz,197,900,1176,2248,1207,4,openssl_x509-IDX6
7240,aflplusplus,151,120,1176,2162,3207,5,openssl_x509-IDX6
7241,eclipser,151,780,1176,2180,11207,6,openssl_x509-IDX6
7242,afl,246,900,584,3103,5208,1,openssl_x509-IDX7
7243,eclipser,242,600,584,3048,11208,2,openssl_x509-IDX7
7244,entropic,240,840,584,3008,7208,3,openssl_x509-IDX7
7245,aflplusplus,239,300,584,2880,3208,4,openssl_x509-IDX7
7246,honggfuzz,236,900,584,2990,1208,5,openssl_x509-IDX7
7247,libfuzzer,234,420,584,2925,9208,6,openssl_x509-IDX7
7248,aflplusplus,68,120,1024,2036,3209,1,openssl_x509-IDX8
7249,libfuzzer,68,300,1024,2083,9209,2,openssl_x509-IDX8
7250,afl,68,480,1024,2087,5209,3,openssl_x509-IDX8
7251,entropic,68,600,1024,2111,7209,4,openssl_x509-IDX8
7252,eclipser,68,660,1024,2081,11209,5,openssl_x509-IDX8
7253,honggfuzz,59,720,1024,2003,1209,6,openssl_x509-IDX8
7254,libfuzzer,253,780,1351,2594,9210,1,openssl_x509-IDX9
7255,honggfuzz,218,900,1351,2544,1210,2,openssl_x509-IDX9
7256,entropic,184,900,1351,2516,7210,3,openssl_x509-IDX9
7257,afl,176,480,1351,2463,5210,4,openssl_x509-IDX9
7258,aflplusplus,138,180,1351,2463,3210,5,openssl_x509-IDX9
7259,eclipser,122,840,1351,2424,11210,6,openssl_x509-IDX9
7260,entropic,129,480,1066,2336,7211,1,openssl_x509-IDX10
7261,honggfuzz,78,900,1066,2239,1211,2,openssl_x509-IDX10
7262,afl,77,660,1066,2246,5211,3,openssl_x509-IDX10
7263,aflplusplus,76,840,1066,2236,3211,4,openssl_x509-IDX10
7264,eclipser,64,900,1066,2224,11211,5,openssl_x509-IDX10
7265,libfuzzer,59,780,1066,2199,9211,6,openssl_x509-IDX10
7266,afl,152,600,754,3146,5212,1,openssl_x509-IDX11
7267,aflplusplus,149,660,754,3103,3212,2,openssl_x509-IDX11
7268,libfuzzer,120,660,754,3012,9212,3,openssl_x509-IDX11
7269,eclipser,118,900,754,3063,11212,4,openssl_x509-IDX11
7270,entropic,117,540,754,2959,7212,5,openssl_x509-IDX11
7271,honggfuzz,113,120,754,2951,1212,6,openssl_x509-IDX11
7272,aflplusplus,148,720,1374,2214,3213,1,openssl_x509-IDX12
7273,entropic,142,840,1374,2230,7213,2,openssl_x509-IDX12
7274,libfuzzer,92,900,1374,2140,9213,3,openssl_x509-IDX12
7275,honggfuzz,89,360,1374,2094,1213,4,openssl_x509-IDX12
7276,eclipser,88,480,1374,2102,11213,5,openssl_x509-IDX12
7277,afl,88,780,1374,2110,5213,6,openssl_x509-IDX12
7278,honggfuzz,135,480,1775,1797,1214,1,openssl_x509-IDX13
7279,aflplusplus,132,180,1775,1817,3214,2,openssl_x509-IDX13
7280,entropic,132,360,1775,1785,7214,3,openssl_x509-IDX13
7281,libfuzzer,132,420,1775,1817,9214,4,openssl_x509-IDX13
7282,eclipser,132,900,1775,1760,11214,5,openssl_x509-IDX13
7283,afl,130,600,1775,1780,5214,6,openssl_x509-IDX13
7284,aflplusplus,177,780,1122,2265,3215,1,openssl_x509-IDX14
7285,libfuzzer,176,540,1122,2268,9215,2,openssl_x509-IDX14
7286,afl,107,780,1122,2146,5215,3,openssl_x509-IDX14
7287,honggfuzz,102,900,1122,2139,1215,4,openssl_x509-IDX14
7288,eclipser,102,900,1122,2134,11215,5,openssl_x509-IDX14
7289,entropic,101,540,1122,2125,7215,6,openssl_x509-IDX14
7290,honggfuzz,104,540,1689,1816,1216,1,openssl_x509-IDX15
7291,aflplusplus,102,120,1689,1811,3216,2,openssl_x509-IDX15
7292,libfuzzer,102,180,1689,1818,9216,3,openssl_x509-IDX15
7293,entropic,102,360,1689,1816,7216,4,openssl_x509-IDX15
7294,afl,99,720,1689,1805,5216,5,openssl_x509-IDX15
7295,eclipser,94,840,1689,1803,11216,6,openssl_x509-IDX15
7296,aflplusplus,130,120,201,2566,3217,1,openssl_x509-IDX16
7297,afl,130,240,201,2567,5217,2,openssl_x509-IDX16
7298,eclipser,130,360,201,2565,11217,3,openssl_x509-IDX16
7299,entropic,129,300,201,2524,7217,4,openssl_x509-IDX16
7300,libfuzzer,129,360,201,2626,9217,5,openssl_x509-IDX16
7301,honggfuzz,125,900,201,2454,1217,6,openssl_x509-IDX16
7302,afl,212,900,1155,2601,5218,1,openssl_x509-IDX17
7303,honggfuzz,208,780,1155,2639,1218,2,openssl_x509-IDX17
7304,aflplusplus,166,900,1155,2591,3218,3,openssl_x509-IDX17
7305,eclipser,161,720,1155,2539,11218,4,openssl_x509-IDX17
7306,entropic,155,660,1155,2478,7218,5,openssl_x509-IDX17
7307,libfuzzer,147,660,1155,2493,9218,6,openssl_x509-IDX17
7308,entropic,50,600,813,2157,7219,1,openssl_x509-IDX18
7309,afl,50,660,813,2139,5219,2,openssl_x509-IDX18
7310,eclipser,50,720,813,2132,11219,3,openssl_x509-IDX18
7311,aflplusplus,49,180,813,2110,3219,4,openssl_x509-IDX18
7312,libfuzzer,47,240,813,2123,9219,5,openssl_x509-IDX18
7313,honggfuzz,47,240,813,2075,1219,6,openssl_x509-IDX18
7314,entropic,236,780,315,3444,7220,1,openssl_x509-IDX19
7315,afl,234,660,315,3406,5220,2,openssl_x509-IDX19
7316,aflplusplus,233,480,315,3592,3220,3,openssl_x509-IDX19
7317,honggfuzz,228,780,315,3358,1220,4,openssl_x509-IDX19
7318,eclipser,225,720,315,3478,11220,5,openssl_x509-IDX19
7319,libfuzzer,123,660,315,3392,9220,6,openssl_x509-IDX19
7320,aflplusplus,192,540,331,3080,3221,1,openssl_x509-IDX20
7321,entropic,192,840,331,3168,7221,2,openssl_x509-IDX20
7322,eclipser,177,720,331,3004,11221,3,openssl_x509-IDX20
7323,honggfuzz,176,900,331,3017,1221,4,openssl_x509-IDX20
7324,afl,155,540,331,2951,5221,5,openssl_x509-IDX20
7325,libfuzzer,108,60,331,2580,9221,6,openssl_x509-IDX20
7326,libfuzzer,132,360,1062,1966,9222,1,openssl_x509-IDX21
7327,entropic,132,840,1062,2023,7222,2,openssl_x509-IDX21
7328,honggfuzz,132,900,1062,1962,1222,3,openssl_x509-IDX21
7329,aflplusplus,125,180,1062,1941,3222,4,openssl_x509-IDX21
7330,eclipser,118,900,1062,1925,11222,5,openssl_x509-IDX21
7331,afl,111,360,1062,1905,5222,6,openssl_x509-IDX21
7332,entropic,75,240,1565,1798,7223,1,openssl_x509-IDX22
7333,libfuzzer,73,720,1565,1745,9223,2,openssl_x509-IDX22
7334,eclipser,69,660,1565,1804,11223,3,openssl_x509-IDX22
7335,aflplusplus,65,360,1565,1737,3223,4,openssl_x509-IDX22
7336,honggfuzz,60,900,1565,1728,1223,5,openssl_x509-IDX22
7337,afl,53,360,1565,1648,5223,6,openssl_x509-IDX22
7338,eclipser,333,540,1056,2679,11224,1,openssl_x509-IDX23
7339,aflplusplus,211,660,1056,2599,3224,2,openssl_x509-IDX23
7340,afl,191,660,1056,2532,5224,3,openssl_x509-IDX23
7341,entropic,190,840,1056,2531,7224,4,openssl_x509-IDX23
7342,honggfuzz,182,600,1056,2501,1224,5,openssl_x509-IDX23
7343,libfuzzer,119,300,1056,2361,9224,6,openssl_x509-IDX23
7344,afl,183,780,702,2855,5225,1,openssl_x509-IDX24
7345,aflplusplus,181,420,702,2832,3225,2,openssl_x509-IDX24
7346,eclipser,181,840,702,2852,11225,3,openssl_x509-IDX24
7347,honggfuzz,180,600,702,2812,1225,4,openssl_x509-IDX24
7348,entropic,176,660,702,2809,7225,5,openssl_x509-IDX24
7349,libfuzzer,121,840,702,2660,9225,6,openssl_x509-IDX24
7350,entropic,172,720,1061,2269,7226,1,openssl_x509-IDX25
7351,libfuzzer,132,660,1061,2267,9226,2,openssl_x509-IDX25
7352,aflplusplus,127,840,1061,2157,3226,3,openssl_x509-IDX25
7353,eclipser,119,900,1061,2157,11226,4,openssl_x509-IDX25
7354,afl,112,660,1061,2150,5226,5,openssl_x509-IDX25
7355,honggfuzz,67,600,1061,2062,1226,6,openssl_x509-IDX25
7356,entropic,329,900,1457,2499,7227,1,openssl_x509-IDX26
7357,aflplusplus,222,900,1457,2251,3227,2,openssl_x509-IDX26
7358,libfuzzer,208,660,1457,2236,9227,3,openssl_x509-IDX26
7359,afl,208,900,1457,2244,5227,4,openssl_x509-IDX26
7360,eclipser,203,720,1457,2226,11227,5,openssl_x509-IDX26
7361,honggfuzz,142,840,1457,2129,1227,6,openssl_x509-IDX26
7362,eclipser,142,720,206,2853,11228,1,openssl_x509-IDX27
7363,libfuzzer,141,900,206,2813,9228,2,openssl_x509-IDX27
7364,afl,139,420,206,2844,5228,3,openssl_x509-IDX27
7365,aflplusplus,137,480,206,2830,3228,4,openssl_x509-IDX27
7366,entropic,136,720,206,2794,7228,5,openssl_x509-IDX27
7367,honggfuzz,133,480,206,2786,1228,6,openssl_x509-IDX27
7368,aflplusplus,146,840,191,2904,3229,1,openssl_x509-IDX28
7369,entropic,145,720,191,2797,7229,2,openssl_x509-IDX28
7370,honggfuzz,144,660,191,2691,1229,3,openssl_x509-IDX28
7371,afl,144,840,191,2972,5229,4,openssl_x509-IDX28
7372,libfuzzer,135,600,191,2612,9229,5,openssl_x509-IDX28
7373,eclipser,133,420,191,2794,11229,6,openssl_x509-IDX28
7374,entropic,398,840,1500,2284,7230,1,openssl_x509-IDX29
7375,aflplusplus,89,300,1500,1893,3230,2,openssl_x509-IDX29
7376,honggfuzz,88,300,1500,1868,1230,3,openssl_x509-IDX29
7377,afl,87,600,1500,1902,5230,4,openssl_x509-IDX29
7378,eclipser,87,660,1500,1883,11230,5,openssl_x509-IDX29
7379,libfuzzer,57,240,1500,1836,9230,6,openssl_x509-IDX29
7380,afl,149,780,554,2640,5231,1,openssl_x509-IDX30
7381,libfuzzer,149,780,554,2624,9231,2,openssl_x509-IDX30
7382,entropic,138,840,554,2586,7231,3,openssl_x509-IDX30
7383,eclipser,130,600,554,2597,11231,4,openssl_x509-IDX30
7384,honggfuzz,128,660,554,2613,1231,5,openssl_x509-IDX30
7385,aflplusplus,125,540,554,2607,3231,6,openssl_x509-IDX30
7386,aflplusplus,569,600,582,3855,3232,1,openssl_x509-IDX31
7387,libfuzzer,417,840,582,3706,9232,2,openssl_x509-IDX31
7388,eclipser,371,900,582,3477,11232,3,openssl_x509-IDX31
7389,afl,354,840,582,3609,5232,4,openssl_x509-IDX31
7390,entropic,243,120,582,3274,7232,5,openssl_x509-IDX31
7391,honggfuzz,172,840,582,3198,1232,6,openssl_x509-IDX31
7392,entropic,799,600,1451,1808,7233,1,openssl_x509-IDX32
7393,libfuzzer,778,480,1451,1740,9233,2,openssl_x509-IDX32
7394,eclipser,559,600,1451,1430,11233,3,openssl_x509-IDX32
7395,aflplusplus,557,60,1451,1428,3233,4,openssl_x509-IDX32
7396,honggfuzz,554,540,1451,1431,1233,5,openssl_x509-IDX32
7397,afl,552,360,1451,1423,5233,6,openssl_x509-IDX32
7398,aflplusplus,463,840,704,3183,3234,1,openssl_x509-IDX33
7399,afl,452,540,704,3109,5234,2,openssl_x509-IDX33
7400,entropic,410,900,704,3055,7234,3,openssl_x509-IDX33
7401,eclipser,262,840,704,2968,11234,4,openssl_x509-IDX33
