,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
4518,honggfuzz,340,900,350,2139,754,1,libpcap_fuzz_both-IDX53
4519,libfuzzer,338,840,350,2151,8654,2,libpcap_fuzz_both-IDX53
4520,eclipser,317,900,350,2085,10654,3,libpcap_fuzz_both-IDX53
4521,afl,317,900,350,2070,4754,4,libpcap_fuzz_both-IDX53
4522,aflplusplus,310,180,350,2030,2754,5,libpcap_fuzz_both-IDX53
4523,entropic,307,900,350,1984,6654,6,libpcap_fuzz_both-IDX53
4524,aflplusplus,328,480,328,2177,2755,1,libpcap_fuzz_both-IDX54
4525,afl,84,180,328,1642,4755,2,libpcap_fuzz_both-IDX54
4526,entropic,84,300,328,1634,6655,3,libpcap_fuzz_both-IDX54
4527,libfuzzer,84,540,328,1678,8655,4,libpcap_fuzz_both-IDX54
4528,eclipser,84,660,328,1667,10655,5,libpcap_fuzz_both-IDX54
4529,honggfuzz,82,240,328,1617,755,6,libpcap_fuzz_both-IDX54
4530,afl,211,480,213,2150,4756,1,libpcap_fuzz_both-IDX55
4531,libfuzzer,211,480,213,2136,8656,2,libpcap_fuzz_both-IDX55
4532,eclipser,211,720,213,2136,10656,3,libpcap_fuzz_both-IDX55
4533,entropic,210,120,213,1969,6656,4,libpcap_fuzz_both-IDX55
4534,aflplusplus,210,360,213,2259,2756,5,libpcap_fuzz_both-IDX55
4535,honggfuzz,207,600,213,2101,756,6,libpcap_fuzz_both-IDX55
4536,afl,428,900,678,1652,4757,1,libpcap_fuzz_both-IDX56
4537,honggfuzz,425,600,678,1694,757,2,libpcap_fuzz_both-IDX56
4538,eclipser,404,600,678,1549,10657,3,libpcap_fuzz_both-IDX56
4539,entropic,368,900,678,1559,6657,4,libpcap_fuzz_both-IDX56
4540,libfuzzer,85,900,678,1174,8657,5,libpcap_fuzz_both-IDX56
4541,aflplusplus,22,540,678,1054,2757,6,libpcap_fuzz_both-IDX56
4542,honggfuzz,184,360,185,2168,758,1,libpcap_fuzz_both-IDX57
4543,libfuzzer,171,720,185,2083,8658,2,libpcap_fuzz_both-IDX57
4544,afl,166,540,185,2093,4758,3,libpcap_fuzz_both-IDX57
4545,eclipser,148,420,185,1930,10658,4,libpcap_fuzz_both-IDX57
4546,entropic,142,360,185,2004,6658,5,libpcap_fuzz_both-IDX57
4547,aflplusplus,91,660,185,2069,2758,6,libpcap_fuzz_both-IDX57
4548,entropic,143,540,148,2059,6659,1,libpcap_fuzz_both-IDX58
4549,honggfuzz,138,120,148,1943,759,2,libpcap_fuzz_both-IDX58
4550,libfuzzer,138,600,148,1973,8659,3,libpcap_fuzz_both-IDX58
4551,aflplusplus,136,540,148,2011,2759,4,libpcap_fuzz_both-IDX58
4552,eclipser,133,420,148,1984,10659,5,libpcap_fuzz_both-IDX58
4553,afl,127,480,148,1903,4759,6,libpcap_fuzz_both-IDX58
4554,eclipser,334,660,335,1665,10660,1,libpcap_fuzz_both-IDX59
4555,aflplusplus,333,300,335,2105,2760,2,libpcap_fuzz_both-IDX59
4556,honggfuzz,333,600,335,1697,760,3,libpcap_fuzz_both-IDX59
4557,entropic,310,540,335,1980,6660,4,libpcap_fuzz_both-IDX59
4558,libfuzzer,79,780,335,1179,8660,5,libpcap_fuzz_both-IDX59
4559,afl,66,900,335,1129,4760,6,libpcap_fuzz_both-IDX59
4560,honggfuzz,639,540,653,2065,761,1,libpcap_fuzz_both-IDX60
4561,aflplusplus,428,360,653,1635,2761,2,libpcap_fuzz_both-IDX60
4562,afl,428,840,653,1638,4761,3,libpcap_fuzz_both-IDX60
4563,eclipser,427,660,653,1691,10661,4,libpcap_fuzz_both-IDX60
4564,libfuzzer,422,780,653,1589,8661,5,libpcap_fuzz_both-IDX60
4565,entropic,421,840,653,1598,6661,6,libpcap_fuzz_both-IDX60
4566,aflplusplus,834,480,848,2150,2762,1,libpcap_fuzz_both-IDX61
4567,entropic,650,900,848,1719,6662,2,libpcap_fuzz_both-IDX61
4568,afl,643,840,848,1677,4762,3,libpcap_fuzz_both-IDX61
4569,eclipser,643,840,848,1669,10662,4,libpcap_fuzz_both-IDX61
4570,libfuzzer,631,780,848,1631,8662,5,libpcap_fuzz_both-IDX61
4571,honggfuzz,621,840,848,1603,762,6,libpcap_fuzz_both-IDX61
4572,aflplusplus,357,120,358,2052,2763,1,libpcap_fuzz_both-IDX62
4573,entropic,122,300,358,1652,6663,2,libpcap_fuzz_both-IDX62
4574,libfuzzer,122,540,358,1689,8663,3,libpcap_fuzz_both-IDX62
4575,honggfuzz,122,720,358,1682,763,4,libpcap_fuzz_both-IDX62
4576,eclipser,121,120,358,1567,10663,5,libpcap_fuzz_both-IDX62
4577,afl,121,120,358,1566,4763,6,libpcap_fuzz_both-IDX62
4578,aflplusplus,556,420,557,2179,2764,1,libpcap_fuzz_both-IDX63
4579,eclipser,526,600,557,1940,10664,2,libpcap_fuzz_both-IDX63
4580,honggfuzz,323,840,557,1720,764,3,libpcap_fuzz_both-IDX63
4581,libfuzzer,318,900,557,1621,8664,4,libpcap_fuzz_both-IDX63
4582,afl,302,900,557,1509,4764,5,libpcap_fuzz_both-IDX63
4583,entropic,251,660,557,1481,6664,6,libpcap_fuzz_both-IDX63
4584,honggfuzz,168,900,171,2202,765,1,libpcap_fuzz_both-IDX64
4585,eclipser,153,300,171,2131,10665,2,libpcap_fuzz_both-IDX64
4586,afl,153,480,171,2164,4765,3,libpcap_fuzz_both-IDX64
4587,entropic,151,420,171,2109,6665,4,libpcap_fuzz_both-IDX64
4588,libfuzzer,151,480,171,2120,8665,5,libpcap_fuzz_both-IDX64
4589,aflplusplus,144,300,171,1954,2765,6,libpcap_fuzz_both-IDX64
4590,entropic,113,120,132,1985,6666,1,libpcap_fuzz_both-IDX65
4591,eclipser,113,180,132,2101,10666,2,libpcap_fuzz_both-IDX65
4592,aflplusplus,113,360,132,2171,2766,3,libpcap_fuzz_both-IDX65
4593,honggfuzz,113,840,132,2166,766,4,libpcap_fuzz_both-IDX65
4594,afl,111,720,132,2141,4766,5,libpcap_fuzz_both-IDX65
4595,libfuzzer,111,720,132,2055,8666,6,libpcap_fuzz_both-IDX65
4596,aflplusplus,318,120,513,1559,2767,1,libpcap_fuzz_both-IDX66
4597,honggfuzz,316,60,513,1520,767,2,libpcap_fuzz_both-IDX66
4598,eclipser,316,120,513,1605,10667,3,libpcap_fuzz_both-IDX66
4599,libfuzzer,316,120,513,1553,8667,4,libpcap_fuzz_both-IDX66
4600,afl,316,180,513,1564,4767,5,libpcap_fuzz_both-IDX66
4601,entropic,316,300,513,1591,6667,6,libpcap_fuzz_both-IDX66
4602,libfuzzer,509,660,699,1630,8668,1,libpcap_fuzz_both-IDX67
4603,afl,491,720,699,1672,4768,2,libpcap_fuzz_both-IDX67
4604,entropic,476,480,699,1602,6668,3,libpcap_fuzz_both-IDX67
4605,eclipser,473,780,699,1573,10668,4,libpcap_fuzz_both-IDX67
4606,honggfuzz,470,600,699,1693,768,5,libpcap_fuzz_both-IDX67
4607,aflplusplus,437,900,699,1494,2768,6,libpcap_fuzz_both-IDX67
4608,entropic,236,900,275,2190,6669,1,libpcap_fuzz_both-IDX68
4609,libfuzzer,233,420,275,2177,8669,2,libpcap_fuzz_both-IDX68
4610,afl,229,840,275,2226,4769,3,libpcap_fuzz_both-IDX68
4611,aflplusplus,228,840,275,2218,2769,4,libpcap_fuzz_both-IDX68
4612,eclipser,221,840,275,2168,10669,5,libpcap_fuzz_both-IDX68
4613,honggfuzz,219,540,275,2223,769,6,libpcap_fuzz_both-IDX68
4614,aflplusplus,247,420,247,2265,2770,1,libpcap_fuzz_both-IDX69
4615,libfuzzer,247,720,247,2196,8670,2,libpcap_fuzz_both-IDX69
4616,eclipser,247,780,247,2172,10670,3,libpcap_fuzz_both-IDX69
4617,afl,247,840,247,2178,4770,4,libpcap_fuzz_both-IDX69
4618,entropic,246,720,247,2172,6670,5,libpcap_fuzz_both-IDX69
4619,honggfuzz,245,600,247,2120,770,6,libpcap_fuzz_both-IDX69
4620,aflplusplus,598,900,643,1888,2771,1,libpcap_fuzz_both-IDX70
4621,eclipser,386,120,643,1484,10671,2,libpcap_fuzz_both-IDX70
4622,entropic,386,180,643,1523,6671,3,libpcap_fuzz_both-IDX70
4623,afl,386,180,643,1484,4771,4,libpcap_fuzz_both-IDX70
4624,honggfuzz,386,300,643,1591,771,5,libpcap_fuzz_both-IDX70
4625,libfuzzer,386,780,643,1587,8671,6,libpcap_fuzz_both-IDX70
4626,honggfuzz,198,360,199,1586,772,1,libpcap_fuzz_both-IDX71
4627,afl,198,540,199,1564,4772,2,libpcap_fuzz_both-IDX71
4628,eclipser,196,840,199,1475,10672,3,libpcap_fuzz_both-IDX71
4629,entropic,195,780,199,1499,6672,4,libpcap_fuzz_both-IDX71
4630,libfuzzer,183,720,199,1922,8672,5,libpcap_fuzz_both-IDX71
4631,aflplusplus,1,60,199,770,2772,6,libpcap_fuzz_both-IDX71
4632,aflplusplus,356,240,358,2076,2773,1,libpcap_fuzz_both-IDX72
4633,afl,158,840,358,1685,4773,2,libpcap_fuzz_both-IDX72
4634,entropic,138,840,358,1622,6673,3,libpcap_fuzz_both-IDX72
4635,honggfuzz,137,780,358,1637,773,4,libpcap_fuzz_both-IDX72
4636,libfuzzer,134,660,358,1622,8673,5,libpcap_fuzz_both-IDX72
4637,eclipser,129,720,358,1539,10673,6,libpcap_fuzz_both-IDX72
4638,eclipser,182,480,182,1580,10674,1,libpcap_fuzz_both-IDX73
4639,honggfuzz,181,180,182,1598,774,2,libpcap_fuzz_both-IDX73
4640,entropic,181,180,182,1575,6674,3,libpcap_fuzz_both-IDX73
4641,afl,181,180,182,1566,4774,4,libpcap_fuzz_both-IDX73
4642,libfuzzer,181,540,182,1577,8674,5,libpcap_fuzz_both-IDX73
4643,aflplusplus,179,180,182,1479,2774,6,libpcap_fuzz_both-IDX73
4644,honggfuzz,565,660,572,2167,775,1,libpcap_fuzz_both-IDX74
4645,libfuzzer,555,900,572,1992,8675,2,libpcap_fuzz_both-IDX74
4646,aflplusplus,539,240,572,2040,2775,3,libpcap_fuzz_both-IDX74
4647,afl,533,360,572,1911,4775,4,libpcap_fuzz_both-IDX74
4648,entropic,528,840,572,2022,6675,5,libpcap_fuzz_both-IDX74
4649,eclipser,515,600,572,1904,10675,6,libpcap_fuzz_both-IDX74
4650,honggfuzz,460,840,473,2146,776,1,libpcap_fuzz_both-IDX75
4651,aflplusplus,458,660,473,2228,2776,2,libpcap_fuzz_both-IDX75
4652,eclipser,372,840,473,1508,10676,3,libpcap_fuzz_both-IDX75
4653,entropic,319,900,473,1473,6676,4,libpcap_fuzz_both-IDX75
4654,libfuzzer,318,900,473,1423,8676,5,libpcap_fuzz_both-IDX75
4655,afl,65,300,473,1140,4776,6,libpcap_fuzz_both-IDX75
4656,honggfuzz,231,420,236,2142,777,1,libpcap_fuzz_both-IDX76
4657,eclipser,197,900,236,2047,10677,2,libpcap_fuzz_both-IDX76
4658,aflplusplus,184,420,236,2194,2777,3,libpcap_fuzz_both-IDX76
4659,entropic,181,900,236,2047,6677,4,libpcap_fuzz_both-IDX76
4660,afl,181,900,236,2022,4777,5,libpcap_fuzz_both-IDX76
4661,libfuzzer,123,840,236,2047,8677,6,libpcap_fuzz_both-IDX76
4662,aflplusplus,163,660,430,1747,2778,1,libpcap_fuzz_both-IDX77
4663,eclipser,159,360,430,1644,10678,2,libpcap_fuzz_both-IDX77
4664,libfuzzer,155,720,430,1675,8678,3,libpcap_fuzz_both-IDX77
4665,afl,154,540,430,1676,4778,4,libpcap_fuzz_both-IDX77
4666,entropic,152,900,430,1668,6678,5,libpcap_fuzz_both-IDX77
4667,honggfuzz,138,900,430,1618,778,6,libpcap_fuzz_both-IDX77
4668,aflplusplus,143,180,156,2134,2779,1,libpcap_fuzz_both-IDX78
4669,entropic,143,180,156,1602,6679,2,libpcap_fuzz_both-IDX78
4670,libfuzzer,143,240,156,1690,8679,3,libpcap_fuzz_both-IDX78
4671,honggfuzz,143,300,156,1671,779,4,libpcap_fuzz_both-IDX78
4672,afl,138,240,156,1634,4779,5,libpcap_fuzz_both-IDX78
4673,eclipser,138,360,156,1629,10679,6,libpcap_fuzz_both-IDX78
4674,libfuzzer,559,360,571,1994,8680,1,libpcap_fuzz_both-IDX79
4675,honggfuzz,550,480,571,2152,780,2,libpcap_fuzz_both-IDX79
4676,aflplusplus,550,660,571,2127,2780,3,libpcap_fuzz_both-IDX79
4677,entropic,539,840,571,1899,6680,4,libpcap_fuzz_both-IDX79
4678,afl,312,780,571,1624,4780,5,libpcap_fuzz_both-IDX79
4679,eclipser,268,840,571,1569,10680,6,libpcap_fuzz_both-IDX79
4680,aflplusplus,612,60,612,2056,2781,1,libpcap_fuzz_both-IDX80
4681,afl,612,540,612,2147,4781,2,libpcap_fuzz_both-IDX80
4682,honggfuzz,612,540,612,2115,781,3,libpcap_fuzz_both-IDX80
4683,libfuzzer,612,660,612,2149,8681,4,libpcap_fuzz_both-IDX80
4684,eclipser,611,360,612,2099,10681,5,libpcap_fuzz_both-IDX80
4685,entropic,611,600,612,2132,6681,6,libpcap_fuzz_both-IDX80
4686,aflplusplus,770,780,820,2126,2782,1,libpcap_fuzz_both-IDX81
4687,honggfuzz,548,900,820,1693,782,2,libpcap_fuzz_both-IDX81
4688,libfuzzer,541,840,820,1595,8682,3,libpcap_fuzz_both-IDX81
4689,eclipser,540,660,820,1544,10682,4,libpcap_fuzz_both-IDX81
4690,entropic,535,900,820,1554,6682,5,libpcap_fuzz_both-IDX81
4691,afl,517,360,820,1498,4782,6,libpcap_fuzz_both-IDX81
4692,honggfuzz,198,840,216,2250,783,1,libpcap_fuzz_both-IDX82
4693,afl,193,900,216,2141,4783,2,libpcap_fuzz_both-IDX82
4694,libfuzzer,180,720,216,2096,8683,3,libpcap_fuzz_both-IDX82
4695,aflplusplus,169,600,216,2187,2783,4,libpcap_fuzz_both-IDX82
4696,eclipser,156,840,216,2067,10683,5,libpcap_fuzz_both-IDX82
4697,entropic,146,540,216,2067,6683,6,libpcap_fuzz_both-IDX82
4698,entropic,493,720,532,2000,6684,1,libpcap_fuzz_both-IDX83
4699,aflplusplus,491,180,532,2085,2784,2,libpcap_fuzz_both-IDX83
4700,afl,237,600,532,1498,4784,3,libpcap_fuzz_both-IDX83
4701,eclipser,237,720,532,1508,10684,4,libpcap_fuzz_both-IDX83
4702,honggfuzz,237,780,532,1566,784,5,libpcap_fuzz_both-IDX83
4703,libfuzzer,237,900,532,1624,8684,6,libpcap_fuzz_both-IDX83
4704,entropic,151,900,158,2057,6685,1,libpcap_fuzz_both-IDX84
4705,libfuzzer,150,420,158,1791,8685,2,libpcap_fuzz_both-IDX84
4706,honggfuzz,134,300,158,2021,785,3,libpcap_fuzz_both-IDX84
4707,eclipser,134,540,158,1993,10685,4,libpcap_fuzz_both-IDX84
4708,aflplusplus,126,840,158,2008,2785,5,libpcap_fuzz_both-IDX84
4709,afl,123,540,158,1984,4785,6,libpcap_fuzz_both-IDX84
4710,honggfuzz,58,360,257,1637,786,1,libpcap_fuzz_both-IDX85
4711,aflplusplus,58,720,257,1589,2786,2,libpcap_fuzz_both-IDX85
4712,libfuzzer,57,360,257,1617,8686,3,libpcap_fuzz_both-IDX85
4713,entropic,57,480,257,1618,6686,4,libpcap_fuzz_both-IDX85
4714,afl,57,720,257,1672,4786,5,libpcap_fuzz_both-IDX85
4715,eclipser,56,120,257,1524,10686,6,libpcap_fuzz_both-IDX85
4716,honggfuzz,271,540,304,2123,787,1,libpcap_fuzz_both-IDX86
4717,aflplusplus,259,420,304,2134,2787,2,libpcap_fuzz_both-IDX86
4718,entropic,256,900,304,2072,6687,3,libpcap_fuzz_both-IDX86
4719,eclipser,251,780,304,2069,10687,4,libpcap_fuzz_both-IDX86
4720,libfuzzer,174,720,304,1899,8687,5,libpcap_fuzz_both-IDX86
4721,afl,170,900,304,1905,4787,6,libpcap_fuzz_both-IDX86
4722,afl,484,840,748,1591,4788,1,libpcap_fuzz_both-IDX87
4723,eclipser,480,720,748,1585,10688,2,libpcap_fuzz_both-IDX87
4724,entropic,479,720,748,1600,6688,3,libpcap_fuzz_both-IDX87
4725,libfuzzer,478,840,748,1616,8688,4,libpcap_fuzz_both-IDX87
4726,honggfuzz,474,660,748,1640,788,5,libpcap_fuzz_both-IDX87
4727,aflplusplus,403,300,748,1335,2788,6,libpcap_fuzz_both-IDX87
4728,aflplusplus,658,600,660,2173,2789,1,libpcap_fuzz_both-IDX88
4729,honggfuzz,424,540,660,1670,789,2,libpcap_fuzz_both-IDX88
4730,eclipser,424,660,660,1607,10689,3,libpcap_fuzz_both-IDX88
4731,libfuzzer,367,780,660,1548,8689,4,libpcap_fuzz_both-IDX88
4732,entropic,361,840,660,1544,6689,5,libpcap_fuzz_both-IDX88
4733,afl,52,840,660,1148,4789,6,libpcap_fuzz_both-IDX88
4734,libfuzzer,204,180,204,1566,8690,1,libpcap_fuzz_both-IDX89
4735,honggfuzz,204,600,204,1679,790,2,libpcap_fuzz_both-IDX89
4736,aflplusplus,204,900,204,1627,2790,3,libpcap_fuzz_both-IDX89
4737,entropic,202,660,204,1611,6690,4,libpcap_fuzz_both-IDX89
4738,eclipser,200,300,204,1648,10690,5,libpcap_fuzz_both-IDX89
4739,afl,199,720,204,1645,4790,6,libpcap_fuzz_both-IDX89
4740,afl,221,480,221,2138,4791,1,libpcap_fuzz_both-IDX90
4741,entropic,221,600,221,2101,6691,2,libpcap_fuzz_both-IDX90
4742,aflplusplus,221,660,221,2223,2791,3,libpcap_fuzz_both-IDX90
4743,eclipser,221,780,221,2217,10691,4,libpcap_fuzz_both-IDX90
4744,honggfuzz,218,720,221,2132,791,5,libpcap_fuzz_both-IDX90
4745,libfuzzer,167,900,221,1835,8691,6,libpcap_fuzz_both-IDX90
4746,eclipser,198,780,201,2211,10692,1,libpcap_fuzz_both-IDX91
4747,entropic,194,780,201,2195,6692,2,libpcap_fuzz_both-IDX91
4748,afl,191,720,201,2220,4792,3,libpcap_fuzz_both-IDX91
4749,honggfuzz,190,780,201,2209,792,4,libpcap_fuzz_both-IDX91
4750,aflplusplus,187,540,201,2102,2792,5,libpcap_fuzz_both-IDX91
4751,libfuzzer,177,900,201,2082,8692,6,libpcap_fuzz_both-IDX91
4752,aflplusplus,107,60,136,1988,2793,1,libpcap_fuzz_both-IDX92
4753,entropic,107,60,136,1548,6693,2,libpcap_fuzz_both-IDX92
4754,libfuzzer,107,120,136,1643,8693,3,libpcap_fuzz_both-IDX92
4755,honggfuzz,107,120,136,1622,793,4,libpcap_fuzz_both-IDX92
4756,eclipser,102,60,136,1578,10693,5,libpcap_fuzz_both-IDX92
4757,afl,102,60,136,1505,4793,6,libpcap_fuzz_both-IDX92
4758,honggfuzz,346,420,377,2086,794,1,libpcap_fuzz_both-IDX93
4759,aflplusplus,340,180,377,2079,2794,2,libpcap_fuzz_both-IDX93
4760,afl,340,420,377,2025,4794,3,libpcap_fuzz_both-IDX93
4761,entropic,329,600,377,2009,6694,4,libpcap_fuzz_both-IDX93
4762,libfuzzer,329,780,377,2043,8694,5,libpcap_fuzz_both-IDX93
4763,eclipser,272,900,377,1876,10694,6,libpcap_fuzz_both-IDX93
4764,aflplusplus,415,780,416,2172,2795,1,libpcap_fuzz_both-IDX94
4765,entropic,386,300,416,1875,6695,2,libpcap_fuzz_both-IDX94
4766,afl,196,540,416,1634,4795,3,libpcap_fuzz_both-IDX94
4767,libfuzzer,192,840,416,1708,8695,4,libpcap_fuzz_both-IDX94
4768,eclipser,189,900,416,1638,10695,5,libpcap_fuzz_both-IDX94
4769,honggfuzz,169,780,416,1593,795,6,libpcap_fuzz_both-IDX94
4770,honggfuzz,458,180,458,2096,796,1,libpcap_fuzz_both-IDX95
4771,libfuzzer,441,60,458,1962,8696,2,libpcap_fuzz_both-IDX95
4772,aflplusplus,436,120,458,2158,2796,3,libpcap_fuzz_both-IDX95
4773,entropic,436,180,458,2048,6696,4,libpcap_fuzz_both-IDX95
4774,afl,431,60,458,2055,4796,5,libpcap_fuzz_both-IDX95
4775,eclipser,431,300,458,2074,10696,6,libpcap_fuzz_both-IDX95
4776,honggfuzz,216,600,266,2127,797,1,libpcap_fuzz_both-IDX96
4777,entropic,212,840,266,2094,6697,2,libpcap_fuzz_both-IDX96
4778,eclipser,187,600,266,2054,10697,3,libpcap_fuzz_both-IDX96
4779,afl,167,360,266,2023,4797,4,libpcap_fuzz_both-IDX96
4780,libfuzzer,107,600,266,1916,8697,5,libpcap_fuzz_both-IDX96
4781,aflplusplus,104,900,266,1931,2797,6,libpcap_fuzz_both-IDX96
4782,aflplusplus,140,540,142,2281,2798,1,libpcap_fuzz_both-IDX97
4783,honggfuzz,137,180,142,2067,798,2,libpcap_fuzz_both-IDX97
4784,libfuzzer,137,780,142,2178,8698,3,libpcap_fuzz_both-IDX97
4785,eclipser,136,480,142,2163,10698,4,libpcap_fuzz_both-IDX97
4786,entropic,136,540,142,2139,6698,5,libpcap_fuzz_both-IDX97
4787,afl,136,900,142,2240,4798,6,libpcap_fuzz_both-IDX97
4788,aflplusplus,367,600,378,2159,2799,1,libpcap_fuzz_both-IDX98
4789,honggfuzz,356,720,378,2101,799,2,libpcap_fuzz_both-IDX98
4790,eclipser,130,480,378,1577,10699,3,libpcap_fuzz_both-IDX98
4791,afl,130,780,378,1595,4799,4,libpcap_fuzz_both-IDX98
4792,entropic,128,600,378,1611,6699,5,libpcap_fuzz_both-IDX98
4793,libfuzzer,127,360,378,1566,8699,6,libpcap_fuzz_both-IDX98
4794,honggfuzz,1274,900,1296,2063,800,1,libpcap_fuzz_both-IDX99
4795,afl,1274,900,1296,2042,4800,2,libpcap_fuzz_both-IDX99
4796,aflplusplus,1268,480,1296,2059,2800,3,libpcap_fuzz_both-IDX99
4797,entropic,1267,660,1296,2033,6700,4,libpcap_fuzz_both-IDX99
4798,eclipser,1101,600,1296,1584,10700,5,libpcap_fuzz_both-IDX99
4799,libfuzzer,1098,720,1296,1577,8700,6,libpcap_fuzz_both-IDX99
4800,eclipser,59,60,59,941,10701,1,libpng-1.2.56-IDX0
4801,entropic,59,60,59,902,6701,2,libpng-1.2.56-IDX0
4802,libfuzzer,59,60,59,809,8701,3,libpng-1.2.56-IDX0
4803,aflplusplus,59,120,59,960,2801,4,libpng-1.2.56-IDX0
4804,honggfuzz,59,120,59,935,801,5,libpng-1.2.56-IDX0
4805,afl,59,420,59,950,4801,6,libpng-1.2.56-IDX0
4806,aflplusplus,45,60,45,972,2802,1,libpng-1.2.56-IDX1
4807,afl,45,60,45,903,4802,2,libpng-1.2.56-IDX1
4808,eclipser,45,60,45,897,10702,3,libpng-1.2.56-IDX1
4809,honggfuzz,45,60,45,880,802,4,libpng-1.2.56-IDX1
4810,entropic,45,300,45,962,6702,5,libpng-1.2.56-IDX1
4811,libfuzzer,45,360,45,939,8702,6,libpng-1.2.56-IDX1
4812,aflplusplus,88,240,88,981,2803,1,libpng-1.2.56-IDX2
4813,honggfuzz,73,180,88,956,803,2,libpng-1.2.56-IDX2
4814,entropic,73,900,88,992,6703,3,libpng-1.2.56-IDX2
4815,afl,71,240,88,929,4803,4,libpng-1.2.56-IDX2
4816,eclipser,71,360,88,921,10703,5,libpng-1.2.56-IDX2
4817,libfuzzer,43,60,88,838,8703,6,libpng-1.2.56-IDX2
4818,aflplusplus,18,60,18,968,2804,1,libpng-1.2.56-IDX3
4819,honggfuzz,18,60,18,917,804,2,libpng-1.2.56-IDX3
4820,entropic,18,240,18,973,6704,3,libpng-1.2.56-IDX3
4821,eclipser,18,300,18,933,10704,4,libpng-1.2.56-IDX3
4822,afl,18,420,18,943,4804,5,libpng-1.2.56-IDX3
4823,libfuzzer,14,60,18,854,8704,6,libpng-1.2.56-IDX3
4824,entropic,78,120,78,930,6705,1,libpng-1.2.56-IDX4
4825,eclipser,78,180,78,934,10705,2,libpng-1.2.56-IDX4
4826,aflplusplus,78,240,78,997,2805,3,libpng-1.2.56-IDX4
4827,honggfuzz,78,240,78,957,805,4,libpng-1.2.56-IDX4
4828,afl,77,840,78,945,4805,5,libpng-1.2.56-IDX4
4829,libfuzzer,58,660,78,883,8705,6,libpng-1.2.56-IDX4
4830,aflplusplus,152,420,152,1000,2806,1,libpng-1.2.56-IDX5
4831,libfuzzer,147,60,152,860,8706,2,libpng-1.2.56-IDX5
4832,afl,147,120,152,899,4806,3,libpng-1.2.56-IDX5
4833,honggfuzz,147,240,152,933,806,4,libpng-1.2.56-IDX5
4834,entropic,147,480,152,983,6706,5,libpng-1.2.56-IDX5
4835,eclipser,147,660,152,931,10706,6,libpng-1.2.56-IDX5
4836,aflplusplus,69,60,95,954,2807,1,libpng-1.2.56-IDX6
4837,entropic,69,120,95,949,6707,2,libpng-1.2.56-IDX6
4838,afl,69,120,95,932,4807,3,libpng-1.2.56-IDX6
4839,libfuzzer,69,180,95,930,8707,4,libpng-1.2.56-IDX6
4840,eclipser,69,240,95,924,10707,5,libpng-1.2.56-IDX6
4841,honggfuzz,69,300,95,960,807,6,libpng-1.2.56-IDX6
4842,aflplusplus,153,60,153,970,2808,1,libpng-1.2.56-IDX7
4843,entropic,153,120,153,975,6708,2,libpng-1.2.56-IDX7
4844,honggfuzz,153,120,153,955,808,3,libpng-1.2.56-IDX7
4845,afl,153,120,153,927,4808,4,libpng-1.2.56-IDX7
4846,eclipser,153,120,153,896,10708,5,libpng-1.2.56-IDX7
4847,libfuzzer,153,540,153,942,8708,6,libpng-1.2.56-IDX7
4848,aflplusplus,140,60,316,691,2809,1,libpng-1.2.56-IDX8
4849,entropic,140,60,316,677,6709,2,libpng-1.2.56-IDX8
4850,libfuzzer,140,60,316,675,8709,3,libpng-1.2.56-IDX8
4851,honggfuzz,140,60,316,662,809,4,libpng-1.2.56-IDX8
4852,eclipser,140,240,316,654,10709,5,libpng-1.2.56-IDX8
4853,afl,140,240,316,644,4809,6,libpng-1.2.56-IDX8
4854,aflplusplus,82,60,82,936,2810,1,libpng-1.2.56-IDX9
4855,eclipser,82,120,82,925,10710,2,libpng-1.2.56-IDX9
4856,afl,82,240,82,930,4810,3,libpng-1.2.56-IDX9
4857,honggfuzz,82,300,82,947,810,4,libpng-1.2.56-IDX9
4858,entropic,82,420,82,964,6710,5,libpng-1.2.56-IDX9
4859,libfuzzer,8,60,82,865,8710,6,libpng-1.2.56-IDX9
4860,aflplusplus,257,840,265,934,2811,1,libpng-1.2.56-IDX10
4861,entropic,152,60,265,763,6711,2,libpng-1.2.56-IDX10
4862,libfuzzer,152,180,265,763,8711,3,libpng-1.2.56-IDX10
4863,honggfuzz,151,240,265,753,811,4,libpng-1.2.56-IDX10
4864,afl,150,180,265,738,4811,5,libpng-1.2.56-IDX10
4865,eclipser,150,900,265,741,10711,6,libpng-1.2.56-IDX10
4866,aflplusplus,42,60,42,947,2812,1,libpng-1.2.56-IDX11
4867,afl,42,60,42,901,4812,2,libpng-1.2.56-IDX11
4868,eclipser,42,60,42,900,10712,3,libpng-1.2.56-IDX11
4869,libfuzzer,42,60,42,885,8712,4,libpng-1.2.56-IDX11
4870,honggfuzz,42,60,42,879,812,5,libpng-1.2.56-IDX11
4871,entropic,35,60,42,847,6712,6,libpng-1.2.56-IDX11
4872,aflplusplus,262,300,378,745,2813,1,libpng-1.2.56-IDX12
4873,honggfuzz,206,600,378,668,813,2,libpng-1.2.56-IDX12
4874,entropic,203,60,378,662,6713,3,libpng-1.2.56-IDX12
4875,libfuzzer,203,120,378,662,8713,4,libpng-1.2.56-IDX12
4876,eclipser,202,900,378,633,10713,5,libpng-1.2.56-IDX12
4877,afl,47,60,378,348,4813,6,libpng-1.2.56-IDX12
