,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
6795,libfuzzer,213,660,631,1849,9133,4,mbedtls_fuzz_dtlsclient-IDX32
6796,afl,208,660,631,1857,5133,5,mbedtls_fuzz_dtlsclient-IDX32
6797,eclipser,205,600,631,1852,11133,6,mbedtls_fuzz_dtlsclient-IDX32
6798,eclipser,233,840,593,1927,11134,1,mbedtls_fuzz_dtlsclient-IDX33
6799,afl,231,900,593,1927,5134,2,mbedtls_fuzz_dtlsclient-IDX33
6800,entropic,220,900,593,1917,7134,3,mbedtls_fuzz_dtlsclient-IDX33
6801,honggfuzz,213,840,593,1893,1134,4,mbedtls_fuzz_dtlsclient-IDX33
6802,aflplusplus,203,480,593,1859,3134,5,mbedtls_fuzz_dtlsclient-IDX33
6803,libfuzzer,188,900,593,1856,9134,6,mbedtls_fuzz_dtlsclient-IDX33
6804,aflplusplus,190,660,588,1888,3135,1,mbedtls_fuzz_dtlsclient-IDX34
6805,honggfuzz,188,840,588,1857,1135,2,mbedtls_fuzz_dtlsclient-IDX34
6806,afl,184,660,588,1857,5135,3,mbedtls_fuzz_dtlsclient-IDX34
6807,eclipser,176,780,588,1824,11135,4,mbedtls_fuzz_dtlsclient-IDX34
6808,entropic,175,900,588,1818,7135,5,mbedtls_fuzz_dtlsclient-IDX34
6809,libfuzzer,165,720,588,1780,9135,6,mbedtls_fuzz_dtlsclient-IDX34
6810,afl,219,480,591,1907,5136,1,mbedtls_fuzz_dtlsclient-IDX35
6811,entropic,208,660,591,1888,7136,2,mbedtls_fuzz_dtlsclient-IDX35
6812,aflplusplus,206,420,591,1885,3136,3,mbedtls_fuzz_dtlsclient-IDX35
6813,honggfuzz,201,720,591,1871,1136,4,mbedtls_fuzz_dtlsclient-IDX35
6814,eclipser,200,600,591,1850,11136,5,mbedtls_fuzz_dtlsclient-IDX35
6815,libfuzzer,194,840,591,1855,9136,6,mbedtls_fuzz_dtlsclient-IDX35
6816,entropic,219,780,601,1931,7137,1,mbedtls_fuzz_dtlsclient-IDX36
6817,honggfuzz,213,600,601,1895,1137,2,mbedtls_fuzz_dtlsclient-IDX36
6818,eclipser,207,780,601,1879,11137,3,mbedtls_fuzz_dtlsclient-IDX36
6819,aflplusplus,205,900,601,1916,3137,4,mbedtls_fuzz_dtlsclient-IDX36
6820,afl,195,240,601,1831,5137,5,mbedtls_fuzz_dtlsclient-IDX36
6821,libfuzzer,192,240,601,1812,9137,6,mbedtls_fuzz_dtlsclient-IDX36
6822,afl,340,660,399,2319,5138,1,mbedtls_fuzz_dtlsclient-IDX37
6823,eclipser,333,900,399,2319,11138,2,mbedtls_fuzz_dtlsclient-IDX37
6824,aflplusplus,326,660,399,2257,3138,3,mbedtls_fuzz_dtlsclient-IDX37
6825,honggfuzz,325,780,399,2255,1138,4,mbedtls_fuzz_dtlsclient-IDX37
6826,entropic,318,660,399,2222,7138,5,mbedtls_fuzz_dtlsclient-IDX37
6827,libfuzzer,182,480,399,2024,9138,6,mbedtls_fuzz_dtlsclient-IDX37
6828,honggfuzz,189,720,611,1826,1139,1,mbedtls_fuzz_dtlsclient-IDX38
6829,eclipser,185,780,611,1802,11139,2,mbedtls_fuzz_dtlsclient-IDX38
6830,afl,185,780,611,1799,5139,3,mbedtls_fuzz_dtlsclient-IDX38
6831,entropic,185,840,611,1810,7139,4,mbedtls_fuzz_dtlsclient-IDX38
6832,aflplusplus,170,840,611,1777,3139,5,mbedtls_fuzz_dtlsclient-IDX38
6833,libfuzzer,134,180,611,1634,9139,6,mbedtls_fuzz_dtlsclient-IDX38
6834,eclipser,243,900,309,2319,11140,1,mbedtls_fuzz_dtlsclient-IDX39
6835,afl,231,840,309,2311,5140,2,mbedtls_fuzz_dtlsclient-IDX39
6836,aflplusplus,230,840,309,2293,3140,3,mbedtls_fuzz_dtlsclient-IDX39
6837,honggfuzz,227,840,309,2288,1140,4,mbedtls_fuzz_dtlsclient-IDX39
6838,entropic,223,900,309,2298,7140,5,mbedtls_fuzz_dtlsclient-IDX39
6839,libfuzzer,197,840,309,2179,9140,6,mbedtls_fuzz_dtlsclient-IDX39
6840,honggfuzz,514,780,594,2311,1141,1,mbedtls_fuzz_dtlsclient-IDX40
6841,aflplusplus,275,840,594,2038,3141,2,mbedtls_fuzz_dtlsclient-IDX40
6842,afl,236,540,594,1962,5141,3,mbedtls_fuzz_dtlsclient-IDX40
6843,entropic,228,900,594,1960,7141,4,mbedtls_fuzz_dtlsclient-IDX40
6844,libfuzzer,220,480,594,1918,9141,5,mbedtls_fuzz_dtlsclient-IDX40
6845,eclipser,215,540,594,1922,11141,6,mbedtls_fuzz_dtlsclient-IDX40
6846,entropic,215,720,272,2279,7142,1,mbedtls_fuzz_dtlsclient-IDX41
6847,afl,213,840,272,2338,5142,2,mbedtls_fuzz_dtlsclient-IDX41
6848,libfuzzer,213,840,272,2293,9142,3,mbedtls_fuzz_dtlsclient-IDX41
6849,eclipser,211,900,272,2321,11142,4,mbedtls_fuzz_dtlsclient-IDX41
6850,honggfuzz,202,420,272,2228,1142,5,mbedtls_fuzz_dtlsclient-IDX41
6851,aflplusplus,202,780,272,2304,3142,6,mbedtls_fuzz_dtlsclient-IDX41
6852,aflplusplus,211,900,621,1906,3143,1,mbedtls_fuzz_dtlsclient-IDX42
6853,entropic,202,480,621,1835,7143,2,mbedtls_fuzz_dtlsclient-IDX42
6854,honggfuzz,197,480,621,1826,1143,3,mbedtls_fuzz_dtlsclient-IDX42
6855,eclipser,195,780,621,1806,11143,4,mbedtls_fuzz_dtlsclient-IDX42
6856,afl,193,600,621,1811,5143,5,mbedtls_fuzz_dtlsclient-IDX42
6857,libfuzzer,180,540,621,1725,9143,6,mbedtls_fuzz_dtlsclient-IDX42
6858,eclipser,212,780,289,2239,11144,1,mbedtls_fuzz_dtlsclient-IDX43
6859,aflplusplus,204,600,289,2276,3144,2,mbedtls_fuzz_dtlsclient-IDX43
6860,afl,202,840,289,2243,5144,3,mbedtls_fuzz_dtlsclient-IDX43
6861,entropic,195,780,289,2251,7144,4,mbedtls_fuzz_dtlsclient-IDX43
6862,honggfuzz,192,420,289,2211,1144,5,mbedtls_fuzz_dtlsclient-IDX43
6863,libfuzzer,183,780,289,2180,9144,6,mbedtls_fuzz_dtlsclient-IDX43
6864,eclipser,338,900,386,2342,11145,1,mbedtls_fuzz_dtlsclient-IDX44
6865,aflplusplus,333,780,386,2311,3145,2,mbedtls_fuzz_dtlsclient-IDX44
6866,afl,329,600,386,2307,5145,3,mbedtls_fuzz_dtlsclient-IDX44
6867,entropic,310,900,386,2235,7145,4,mbedtls_fuzz_dtlsclient-IDX44
6868,honggfuzz,308,600,386,2227,1145,5,mbedtls_fuzz_dtlsclient-IDX44
6869,libfuzzer,175,660,386,2041,9145,6,mbedtls_fuzz_dtlsclient-IDX44
6870,eclipser,207,840,567,1929,11146,1,mbedtls_fuzz_dtlsclient-IDX45
6871,afl,186,540,567,1862,5146,2,mbedtls_fuzz_dtlsclient-IDX45
6872,aflplusplus,186,720,567,1888,3146,3,mbedtls_fuzz_dtlsclient-IDX45
6873,honggfuzz,182,360,567,1846,1146,4,mbedtls_fuzz_dtlsclient-IDX45
6874,entropic,180,240,567,1822,7146,5,mbedtls_fuzz_dtlsclient-IDX45
6875,libfuzzer,176,780,567,1818,9146,6,mbedtls_fuzz_dtlsclient-IDX45
6876,aflplusplus,672,660,751,2313,3147,1,mbedtls_fuzz_dtlsclient-IDX46
6877,afl,663,780,751,2304,5147,2,mbedtls_fuzz_dtlsclient-IDX46
6878,eclipser,345,900,751,1879,11147,3,mbedtls_fuzz_dtlsclient-IDX46
6879,honggfuzz,341,840,751,1906,1147,4,mbedtls_fuzz_dtlsclient-IDX46
6880,entropic,210,660,751,1611,7147,5,mbedtls_fuzz_dtlsclient-IDX46
6881,libfuzzer,191,480,751,1580,9147,6,mbedtls_fuzz_dtlsclient-IDX46
6882,eclipser,173,480,200,2280,11148,1,mbedtls_fuzz_dtlsclient-IDX47
6883,afl,162,660,200,2314,5148,2,mbedtls_fuzz_dtlsclient-IDX47
6884,honggfuzz,161,540,200,2233,1148,3,mbedtls_fuzz_dtlsclient-IDX47
6885,entropic,159,660,200,2247,7148,4,mbedtls_fuzz_dtlsclient-IDX47
6886,libfuzzer,152,240,200,2184,9148,5,mbedtls_fuzz_dtlsclient-IDX47
6887,aflplusplus,142,60,200,2167,3148,6,mbedtls_fuzz_dtlsclient-IDX47
6888,honggfuzz,215,540,584,1912,1149,1,mbedtls_fuzz_dtlsclient-IDX48
6889,afl,212,600,584,1904,5149,2,mbedtls_fuzz_dtlsclient-IDX48
6890,entropic,208,420,584,1892,7149,3,mbedtls_fuzz_dtlsclient-IDX48
6891,libfuzzer,203,780,584,1868,9149,4,mbedtls_fuzz_dtlsclient-IDX48
6892,aflplusplus,198,720,584,1869,3149,5,mbedtls_fuzz_dtlsclient-IDX48
6893,eclipser,196,900,584,1882,11149,6,mbedtls_fuzz_dtlsclient-IDX48
6894,libfuzzer,219,780,733,1588,9150,1,mbedtls_fuzz_dtlsclient-IDX49
6895,eclipser,215,540,733,1580,11150,2,mbedtls_fuzz_dtlsclient-IDX49
6896,entropic,212,780,733,1588,7150,3,mbedtls_fuzz_dtlsclient-IDX49
6897,aflplusplus,212,900,733,1580,3150,4,mbedtls_fuzz_dtlsclient-IDX49
6898,afl,199,600,733,1580,5150,5,mbedtls_fuzz_dtlsclient-IDX49
6899,honggfuzz,189,660,733,1542,1150,6,mbedtls_fuzz_dtlsclient-IDX49
6900,entropic,536,360,573,2269,7151,1,mbedtls_fuzz_dtlsclient-IDX50
6901,libfuzzer,534,780,573,2279,9151,2,mbedtls_fuzz_dtlsclient-IDX50
6902,aflplusplus,527,900,573,2276,3151,3,mbedtls_fuzz_dtlsclient-IDX50
6903,honggfuzz,507,900,573,2278,1151,4,mbedtls_fuzz_dtlsclient-IDX50
6904,afl,199,900,573,1884,5151,5,mbedtls_fuzz_dtlsclient-IDX50
6905,eclipser,179,900,573,1838,11151,6,mbedtls_fuzz_dtlsclient-IDX50
6906,honggfuzz,246,780,579,1934,1152,1,mbedtls_fuzz_dtlsclient-IDX51
6907,libfuzzer,136,900,579,1728,9152,2,mbedtls_fuzz_dtlsclient-IDX51
6908,entropic,135,900,579,1687,7152,3,mbedtls_fuzz_dtlsclient-IDX51
6909,afl,69,120,579,1577,5152,4,mbedtls_fuzz_dtlsclient-IDX51
6910,eclipser,68,840,579,1600,11152,5,mbedtls_fuzz_dtlsclient-IDX51
6911,aflplusplus,45,60,579,1520,3152,6,mbedtls_fuzz_dtlsclient-IDX51
6912,aflplusplus,529,180,585,2265,3153,1,mbedtls_fuzz_dtlsclient-IDX52
6913,honggfuzz,523,840,585,2285,1153,2,mbedtls_fuzz_dtlsclient-IDX52
6914,afl,204,900,585,1870,5153,3,mbedtls_fuzz_dtlsclient-IDX52
6915,eclipser,201,840,585,1854,11153,4,mbedtls_fuzz_dtlsclient-IDX52
6916,entropic,196,660,585,1852,7153,5,mbedtls_fuzz_dtlsclient-IDX52
6917,libfuzzer,184,900,585,1819,9153,6,mbedtls_fuzz_dtlsclient-IDX52
6918,honggfuzz,204,840,264,2239,1154,1,mbedtls_fuzz_dtlsclient-IDX53
6919,entropic,204,900,264,2246,7154,2,mbedtls_fuzz_dtlsclient-IDX53
6920,afl,203,540,264,2303,5154,3,mbedtls_fuzz_dtlsclient-IDX53
6921,libfuzzer,194,600,264,2211,9154,4,mbedtls_fuzz_dtlsclient-IDX53
6922,eclipser,190,720,264,2249,11154,5,mbedtls_fuzz_dtlsclient-IDX53
6923,aflplusplus,170,480,264,2172,3154,6,mbedtls_fuzz_dtlsclient-IDX53
6924,honggfuzz,619,780,659,2299,1155,1,mbedtls_fuzz_dtlsclient-IDX54
6925,eclipser,615,840,659,2290,11155,2,mbedtls_fuzz_dtlsclient-IDX54
6926,afl,600,900,659,2300,5155,3,mbedtls_fuzz_dtlsclient-IDX54
6927,aflplusplus,289,840,659,1892,3155,4,mbedtls_fuzz_dtlsclient-IDX54
6928,entropic,255,660,659,1779,7155,5,mbedtls_fuzz_dtlsclient-IDX54
6929,libfuzzer,158,660,659,1583,9155,6,mbedtls_fuzz_dtlsclient-IDX54
6930,aflplusplus,212,660,594,1895,3156,1,mbedtls_fuzz_dtlsclient-IDX55
6931,eclipser,208,720,594,1863,11156,2,mbedtls_fuzz_dtlsclient-IDX55
6932,entropic,208,840,594,1863,7156,3,mbedtls_fuzz_dtlsclient-IDX55
6933,afl,193,840,594,1834,5156,4,mbedtls_fuzz_dtlsclient-IDX55
6934,libfuzzer,188,600,594,1818,9156,5,mbedtls_fuzz_dtlsclient-IDX55
6935,honggfuzz,186,720,594,1834,1156,6,mbedtls_fuzz_dtlsclient-IDX55
6936,aflplusplus,207,720,610,1966,3157,1,mbedtls_fuzz_dtlsclient-IDX56
6937,afl,177,780,610,1853,5157,2,mbedtls_fuzz_dtlsclient-IDX56
6938,honggfuzz,173,780,610,1854,1157,3,mbedtls_fuzz_dtlsclient-IDX56
6939,libfuzzer,173,780,610,1823,9157,4,mbedtls_fuzz_dtlsclient-IDX56
6940,entropic,172,660,610,1834,7157,5,mbedtls_fuzz_dtlsclient-IDX56
6941,eclipser,169,720,610,1813,11157,6,mbedtls_fuzz_dtlsclient-IDX56
6942,aflplusplus,229,660,783,1615,3158,1,mbedtls_fuzz_dtlsclient-IDX57
6943,afl,218,900,783,1581,5158,2,mbedtls_fuzz_dtlsclient-IDX57
6944,eclipser,201,720,783,1570,11158,3,mbedtls_fuzz_dtlsclient-IDX57
6945,entropic,116,840,783,1454,7158,4,mbedtls_fuzz_dtlsclient-IDX57
6946,honggfuzz,115,120,783,1445,1158,5,mbedtls_fuzz_dtlsclient-IDX57
6947,libfuzzer,115,120,783,1442,9158,6,mbedtls_fuzz_dtlsclient-IDX57
6948,aflplusplus,275,660,747,1720,3159,1,mbedtls_fuzz_dtlsclient-IDX58
6949,entropic,186,900,747,1566,7159,2,mbedtls_fuzz_dtlsclient-IDX58
6950,eclipser,136,600,747,1472,11159,3,mbedtls_fuzz_dtlsclient-IDX58
6951,libfuzzer,135,300,747,1469,9159,4,mbedtls_fuzz_dtlsclient-IDX58
6952,afl,122,300,747,1447,5159,5,mbedtls_fuzz_dtlsclient-IDX58
6953,honggfuzz,122,420,747,1465,1159,6,mbedtls_fuzz_dtlsclient-IDX58
6954,aflplusplus,217,660,637,1898,3160,1,mbedtls_fuzz_dtlsclient-IDX59
6955,afl,172,900,637,1714,5160,2,mbedtls_fuzz_dtlsclient-IDX59
6956,honggfuzz,160,540,637,1676,1160,3,mbedtls_fuzz_dtlsclient-IDX59
6957,entropic,143,600,637,1643,7160,4,mbedtls_fuzz_dtlsclient-IDX59
6958,eclipser,142,600,637,1629,11160,5,mbedtls_fuzz_dtlsclient-IDX59
6959,libfuzzer,137,840,637,1613,9160,6,mbedtls_fuzz_dtlsclient-IDX59
6960,aflplusplus,522,780,578,2291,3161,1,mbedtls_fuzz_dtlsclient-IDX60
6961,honggfuzz,517,780,578,2248,1161,2,mbedtls_fuzz_dtlsclient-IDX60
6962,entropic,513,720,578,2267,7161,3,mbedtls_fuzz_dtlsclient-IDX60
6963,afl,215,720,578,1917,5161,4,mbedtls_fuzz_dtlsclient-IDX60
6964,eclipser,210,660,578,1874,11161,5,mbedtls_fuzz_dtlsclient-IDX60
6965,libfuzzer,169,720,578,1810,9161,6,mbedtls_fuzz_dtlsclient-IDX60
6966,honggfuzz,210,900,641,1869,1162,1,mbedtls_fuzz_dtlsclient-IDX61
6967,aflplusplus,190,660,641,1826,3162,2,mbedtls_fuzz_dtlsclient-IDX61
6968,entropic,190,660,641,1797,7162,3,mbedtls_fuzz_dtlsclient-IDX61
6969,afl,183,780,641,1790,5162,4,mbedtls_fuzz_dtlsclient-IDX61
6970,eclipser,180,900,641,1768,11162,5,mbedtls_fuzz_dtlsclient-IDX61
6971,libfuzzer,126,600,641,1617,9162,6,mbedtls_fuzz_dtlsclient-IDX61
6972,honggfuzz,213,660,545,1936,1163,1,mbedtls_fuzz_dtlsclient-IDX62
6973,afl,206,840,545,1939,5163,2,mbedtls_fuzz_dtlsclient-IDX62
6974,aflplusplus,205,540,545,1958,3163,3,mbedtls_fuzz_dtlsclient-IDX62
6975,eclipser,204,720,545,1961,11163,4,mbedtls_fuzz_dtlsclient-IDX62
6976,entropic,179,660,545,1890,7163,5,mbedtls_fuzz_dtlsclient-IDX62
6977,libfuzzer,176,900,545,1888,9163,6,mbedtls_fuzz_dtlsclient-IDX62
6978,afl,223,660,567,1938,5164,1,mbedtls_fuzz_dtlsclient-IDX63
6979,honggfuzz,218,900,567,1942,1164,2,mbedtls_fuzz_dtlsclient-IDX63
6980,eclipser,217,660,567,1908,11164,3,mbedtls_fuzz_dtlsclient-IDX63
6981,entropic,213,660,567,1906,7164,4,mbedtls_fuzz_dtlsclient-IDX63
6982,aflplusplus,197,720,567,1876,3164,5,mbedtls_fuzz_dtlsclient-IDX63
6983,libfuzzer,194,900,567,1862,9164,6,mbedtls_fuzz_dtlsclient-IDX63
6984,honggfuzz,84,540,562,1607,1165,1,mbedtls_fuzz_dtlsclient-IDX64
6985,aflplusplus,84,660,562,1610,3165,2,mbedtls_fuzz_dtlsclient-IDX64
6986,libfuzzer,82,780,562,1610,9165,3,mbedtls_fuzz_dtlsclient-IDX64
6987,entropic,81,420,562,1601,7165,4,mbedtls_fuzz_dtlsclient-IDX64
6988,eclipser,80,780,562,1596,11165,5,mbedtls_fuzz_dtlsclient-IDX64
6989,afl,80,840,562,1595,5165,6,mbedtls_fuzz_dtlsclient-IDX64
6990,libfuzzer,212,780,595,1821,9166,1,mbedtls_fuzz_dtlsclient-IDX65
6991,afl,210,480,595,1834,5166,2,mbedtls_fuzz_dtlsclient-IDX65
6992,entropic,209,900,595,1825,7166,3,mbedtls_fuzz_dtlsclient-IDX65
6993,honggfuzz,200,720,595,1825,1166,4,mbedtls_fuzz_dtlsclient-IDX65
6994,aflplusplus,193,720,595,1779,3166,5,mbedtls_fuzz_dtlsclient-IDX65
6995,eclipser,187,840,595,1782,11166,6,mbedtls_fuzz_dtlsclient-IDX65
6996,aflplusplus,221,780,238,2342,3167,1,mbedtls_fuzz_dtlsclient-IDX66
6997,eclipser,206,720,238,2298,11167,2,mbedtls_fuzz_dtlsclient-IDX66
6998,entropic,206,840,238,2255,7167,3,mbedtls_fuzz_dtlsclient-IDX66
6999,honggfuzz,203,900,238,2273,1167,4,mbedtls_fuzz_dtlsclient-IDX66
7000,afl,198,840,238,2293,5167,5,mbedtls_fuzz_dtlsclient-IDX66
7001,libfuzzer,197,900,238,2227,9167,6,mbedtls_fuzz_dtlsclient-IDX66
7002,aflplusplus,407,780,801,1925,3168,1,mbedtls_fuzz_dtlsclient-IDX67
7003,honggfuzz,220,840,801,1448,1168,2,mbedtls_fuzz_dtlsclient-IDX67
7004,libfuzzer,217,300,801,1444,9168,3,mbedtls_fuzz_dtlsclient-IDX67
7005,entropic,216,240,801,1439,7168,4,mbedtls_fuzz_dtlsclient-IDX67
7006,afl,215,540,801,1434,5168,5,mbedtls_fuzz_dtlsclient-IDX67
7007,eclipser,195,240,801,1409,11168,6,mbedtls_fuzz_dtlsclient-IDX67
7008,honggfuzz,202,780,238,2314,1169,1,mbedtls_fuzz_dtlsclient-IDX68
7009,afl,201,600,238,2302,5169,2,mbedtls_fuzz_dtlsclient-IDX68
7010,eclipser,184,840,238,2239,11169,3,mbedtls_fuzz_dtlsclient-IDX68
7011,entropic,182,540,238,2248,7169,4,mbedtls_fuzz_dtlsclient-IDX68
7012,aflplusplus,176,480,238,2188,3169,5,mbedtls_fuzz_dtlsclient-IDX68
7013,libfuzzer,174,480,238,2190,9169,6,mbedtls_fuzz_dtlsclient-IDX68
7014,honggfuzz,561,720,611,2349,1170,1,mbedtls_fuzz_dtlsclient-IDX69
7015,entropic,549,780,611,2293,7170,2,mbedtls_fuzz_dtlsclient-IDX69
7016,aflplusplus,533,240,611,2276,3170,3,mbedtls_fuzz_dtlsclient-IDX69
7017,eclipser,205,540,611,1842,11170,4,mbedtls_fuzz_dtlsclient-IDX69
7018,afl,192,720,611,1836,5170,5,mbedtls_fuzz_dtlsclient-IDX69
7019,libfuzzer,130,720,611,1639,9170,6,mbedtls_fuzz_dtlsclient-IDX69
7020,entropic,222,840,266,2313,7171,1,mbedtls_fuzz_dtlsclient-IDX70
7021,honggfuzz,215,480,266,2284,1171,2,mbedtls_fuzz_dtlsclient-IDX70
7022,libfuzzer,210,720,266,2334,9171,3,mbedtls_fuzz_dtlsclient-IDX70
7023,aflplusplus,207,720,266,2312,3171,4,mbedtls_fuzz_dtlsclient-IDX70
7024,afl,207,900,266,2331,5171,5,mbedtls_fuzz_dtlsclient-IDX70
7025,eclipser,202,780,266,2307,11171,6,mbedtls_fuzz_dtlsclient-IDX70
7026,eclipser,246,780,284,2354,11172,1,mbedtls_fuzz_dtlsclient-IDX71
7027,afl,217,900,284,2291,5172,2,mbedtls_fuzz_dtlsclient-IDX71
7028,honggfuzz,208,600,284,2282,1172,3,mbedtls_fuzz_dtlsclient-IDX71
7029,aflplusplus,208,840,284,2277,3172,4,mbedtls_fuzz_dtlsclient-IDX71
7030,entropic,204,660,284,2280,7172,5,mbedtls_fuzz_dtlsclient-IDX71
7031,libfuzzer,180,240,284,2162,9172,6,mbedtls_fuzz_dtlsclient-IDX71
7032,afl,318,780,703,1854,5173,1,mbedtls_fuzz_dtlsclient-IDX72
7033,eclipser,299,900,703,1798,11173,2,mbedtls_fuzz_dtlsclient-IDX72
7034,libfuzzer,220,840,703,1587,9173,3,mbedtls_fuzz_dtlsclient-IDX72
7035,aflplusplus,209,660,703,1565,3173,4,mbedtls_fuzz_dtlsclient-IDX72
7036,honggfuzz,201,540,703,1577,1173,5,mbedtls_fuzz_dtlsclient-IDX72
7037,entropic,200,420,703,1550,7173,6,mbedtls_fuzz_dtlsclient-IDX72
7038,honggfuzz,218,840,251,2297,1174,1,mbedtls_fuzz_dtlsclient-IDX73
7039,afl,212,600,251,2317,5174,2,mbedtls_fuzz_dtlsclient-IDX73
7040,aflplusplus,212,900,251,2309,3174,3,mbedtls_fuzz_dtlsclient-IDX73
7041,eclipser,206,900,251,2298,11174,4,mbedtls_fuzz_dtlsclient-IDX73
7042,entropic,193,900,251,2242,7174,5,mbedtls_fuzz_dtlsclient-IDX73
7043,libfuzzer,175,900,251,2193,9174,6,mbedtls_fuzz_dtlsclient-IDX73
7044,aflplusplus,201,840,720,1564,3175,1,mbedtls_fuzz_dtlsclient-IDX74
7045,libfuzzer,122,180,720,1444,9175,2,mbedtls_fuzz_dtlsclient-IDX74
7046,entropic,122,360,720,1453,7175,3,mbedtls_fuzz_dtlsclient-IDX74
7047,afl,120,420,720,1445,5175,4,mbedtls_fuzz_dtlsclient-IDX74
7048,honggfuzz,118,120,720,1439,1175,5,mbedtls_fuzz_dtlsclient-IDX74
7049,eclipser,107,600,720,1431,11175,6,mbedtls_fuzz_dtlsclient-IDX74
7050,honggfuzz,510,900,566,2268,1176,1,mbedtls_fuzz_dtlsclient-IDX75
7051,entropic,504,660,566,2280,7176,2,mbedtls_fuzz_dtlsclient-IDX75
7052,aflplusplus,498,780,566,2252,3176,3,mbedtls_fuzz_dtlsclient-IDX75
7053,eclipser,181,420,566,1853,11176,4,mbedtls_fuzz_dtlsclient-IDX75
7054,afl,180,540,566,1885,5176,5,mbedtls_fuzz_dtlsclient-IDX75
7055,libfuzzer,166,540,566,1862,9176,6,mbedtls_fuzz_dtlsclient-IDX75
7056,aflplusplus,303,780,717,1876,3177,1,mbedtls_fuzz_dtlsclient-IDX76
7057,honggfuzz,286,900,717,1748,1177,2,mbedtls_fuzz_dtlsclient-IDX76
7058,entropic,197,660,717,1556,7177,3,mbedtls_fuzz_dtlsclient-IDX76
7059,afl,124,660,717,1469,5177,4,mbedtls_fuzz_dtlsclient-IDX76
7060,eclipser,123,780,717,1469,11177,5,mbedtls_fuzz_dtlsclient-IDX76
7061,libfuzzer,110,360,717,1442,9177,6,mbedtls_fuzz_dtlsclient-IDX76
7062,afl,234,720,604,1925,5178,1,mbedtls_fuzz_dtlsclient-IDX77
7063,entropic,233,840,604,1922,7178,2,mbedtls_fuzz_dtlsclient-IDX77
7064,eclipser,232,840,604,1907,11178,3,mbedtls_fuzz_dtlsclient-IDX77
7065,aflplusplus,231,840,604,1919,3178,4,mbedtls_fuzz_dtlsclient-IDX77
7066,honggfuzz,210,780,604,1890,1178,5,mbedtls_fuzz_dtlsclient-IDX77
7067,libfuzzer,209,540,604,1864,9178,6,mbedtls_fuzz_dtlsclient-IDX77
7068,entropic,273,780,705,1829,7179,1,mbedtls_fuzz_dtlsclient-IDX78
7069,aflplusplus,267,720,705,1826,3179,2,mbedtls_fuzz_dtlsclient-IDX78
7070,eclipser,267,780,705,1807,11179,3,mbedtls_fuzz_dtlsclient-IDX78
7071,afl,259,660,705,1794,5179,4,mbedtls_fuzz_dtlsclient-IDX78
7072,honggfuzz,165,540,705,1599,1179,5,mbedtls_fuzz_dtlsclient-IDX78
7073,libfuzzer,79,840,705,1476,9179,6,mbedtls_fuzz_dtlsclient-IDX78
7074,honggfuzz,233,900,280,2316,1180,1,mbedtls_fuzz_dtlsclient-IDX79
7075,eclipser,226,900,280,2346,11180,2,mbedtls_fuzz_dtlsclient-IDX79
7076,afl,221,840,280,2322,5180,3,mbedtls_fuzz_dtlsclient-IDX79
7077,entropic,216,900,280,2310,7180,4,mbedtls_fuzz_dtlsclient-IDX79
7078,aflplusplus,202,900,280,2256,3180,5,mbedtls_fuzz_dtlsclient-IDX79
7079,libfuzzer,194,480,280,2157,9180,6,mbedtls_fuzz_dtlsclient-IDX79
7080,afl,202,720,229,2313,5181,1,mbedtls_fuzz_dtlsclient-IDX80
7081,honggfuzz,197,540,229,2246,1181,2,mbedtls_fuzz_dtlsclient-IDX80
7082,libfuzzer,195,780,229,2282,9181,3,mbedtls_fuzz_dtlsclient-IDX80
7083,entropic,193,600,229,2244,7181,4,mbedtls_fuzz_dtlsclient-IDX80
7084,eclipser,189,660,229,2276,11181,5,mbedtls_fuzz_dtlsclient-IDX80
7085,aflplusplus,177,360,229,2188,3181,6,mbedtls_fuzz_dtlsclient-IDX80
7086,aflplusplus,239,840,619,1944,3182,1,mbedtls_fuzz_dtlsclient-IDX81
7087,honggfuzz,212,540,619,1828,1182,2,mbedtls_fuzz_dtlsclient-IDX81
7088,entropic,201,840,619,1805,7182,3,mbedtls_fuzz_dtlsclient-IDX81
7089,eclipser,200,480,619,1791,11182,4,mbedtls_fuzz_dtlsclient-IDX81
7090,afl,196,720,619,1790,5182,5,mbedtls_fuzz_dtlsclient-IDX81
7091,libfuzzer,188,600,619,1763,9182,6,mbedtls_fuzz_dtlsclient-IDX81
7092,libfuzzer,145,420,708,1598,9183,1,mbedtls_fuzz_dtlsclient-IDX82
7093,entropic,143,900,708,1604,7183,2,mbedtls_fuzz_dtlsclient-IDX82
7094,eclipser,142,180,708,1596,11183,3,mbedtls_fuzz_dtlsclient-IDX82
7095,afl,142,420,708,1611,5183,4,mbedtls_fuzz_dtlsclient-IDX82
7096,honggfuzz,141,720,708,1605,1183,5,mbedtls_fuzz_dtlsclient-IDX82
7097,aflplusplus,127,720,708,1571,3183,6,mbedtls_fuzz_dtlsclient-IDX82
7098,aflplusplus,242,840,279,2360,3184,1,mbedtls_fuzz_dtlsclient-IDX83
7099,eclipser,225,900,279,2339,11184,2,mbedtls_fuzz_dtlsclient-IDX83
7100,afl,222,780,279,2319,5184,3,mbedtls_fuzz_dtlsclient-IDX83
