,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
6788,afl,67,660,69,2307,5132,3,mbedtls_fuzz_dtlsclient-IDX31
6789,aflplusplus,67,780,69,2226,3132,4,mbedtls_fuzz_dtlsclient-IDX31
6790,libfuzzer,65,60,69,2159,9132,5,mbedtls_fuzz_dtlsclient-IDX31
6791,eclipser,64,900,69,2295,11132,6,mbedtls_fuzz_dtlsclient-IDX31
6792,honggfuzz,72,420,404,1709,1133,1,mbedtls_fuzz_dtlsclient-IDX32
6793,afl,37,660,404,1601,5133,2,mbedtls_fuzz_dtlsclient-IDX32
6794,entropic,35,600,404,1611,7133,3,mbedtls_fuzz_dtlsclient-IDX32
6795,eclipser,35,840,404,1612,11133,4,mbedtls_fuzz_dtlsclient-IDX32
6796,aflplusplus,33,60,404,1557,3133,5,mbedtls_fuzz_dtlsclient-IDX32
6797,libfuzzer,33,540,404,1601,9133,6,mbedtls_fuzz_dtlsclient-IDX32
6798,eclipser,28,60,34,2139,11134,1,mbedtls_fuzz_dtlsclient-IDX33
6799,entropic,28,240,34,2201,7134,2,mbedtls_fuzz_dtlsclient-IDX33
6800,afl,28,300,34,2245,5134,3,mbedtls_fuzz_dtlsclient-IDX33
6801,libfuzzer,28,660,34,2221,9134,4,mbedtls_fuzz_dtlsclient-IDX33
6802,aflplusplus,27,60,34,2186,3134,5,mbedtls_fuzz_dtlsclient-IDX33
6803,honggfuzz,27,180,34,2186,1134,6,mbedtls_fuzz_dtlsclient-IDX33
6804,honggfuzz,35,840,357,1852,1135,1,mbedtls_fuzz_dtlsclient-IDX34
6805,aflplusplus,19,300,357,1751,3135,2,mbedtls_fuzz_dtlsclient-IDX34
6806,afl,18,900,357,1747,5135,3,mbedtls_fuzz_dtlsclient-IDX34
6807,entropic,17,540,357,1725,7135,4,mbedtls_fuzz_dtlsclient-IDX34
6808,eclipser,17,660,357,1742,11135,5,mbedtls_fuzz_dtlsclient-IDX34
6809,libfuzzer,6,60,357,1588,9135,6,mbedtls_fuzz_dtlsclient-IDX34
6810,entropic,118,660,140,2269,7136,1,mbedtls_fuzz_dtlsclient-IDX35
6811,honggfuzz,117,900,140,2291,1136,2,mbedtls_fuzz_dtlsclient-IDX35
6812,libfuzzer,113,780,140,2249,9136,3,mbedtls_fuzz_dtlsclient-IDX35
6813,afl,108,600,140,2289,5136,4,mbedtls_fuzz_dtlsclient-IDX35
6814,eclipser,107,840,140,2285,11136,5,mbedtls_fuzz_dtlsclient-IDX35
6815,aflplusplus,104,360,140,2266,3136,6,mbedtls_fuzz_dtlsclient-IDX35
6816,honggfuzz,408,840,428,2261,1137,1,mbedtls_fuzz_dtlsclient-IDX36
6817,aflplusplus,406,360,428,2258,3137,2,mbedtls_fuzz_dtlsclient-IDX36
6818,libfuzzer,100,540,428,1746,9137,3,mbedtls_fuzz_dtlsclient-IDX36
6819,eclipser,100,600,428,1730,11137,4,mbedtls_fuzz_dtlsclient-IDX36
6820,afl,98,240,428,1720,5137,5,mbedtls_fuzz_dtlsclient-IDX36
6821,entropic,98,900,428,1744,7137,6,mbedtls_fuzz_dtlsclient-IDX36
6822,aflplusplus,91,660,140,1739,3138,1,mbedtls_fuzz_dtlsclient-IDX37
6823,eclipser,87,60,140,1658,11138,2,mbedtls_fuzz_dtlsclient-IDX37
6824,afl,87,60,140,1651,5138,3,mbedtls_fuzz_dtlsclient-IDX37
6825,honggfuzz,87,600,140,1693,1138,4,mbedtls_fuzz_dtlsclient-IDX37
6826,entropic,86,60,140,1660,7138,5,mbedtls_fuzz_dtlsclient-IDX37
6827,libfuzzer,86,60,140,1631,9138,6,mbedtls_fuzz_dtlsclient-IDX37
6828,aflplusplus,194,660,246,1688,3139,1,mbedtls_fuzz_dtlsclient-IDX38
6829,honggfuzz,156,240,246,1598,1139,2,mbedtls_fuzz_dtlsclient-IDX38
6830,entropic,138,780,246,1581,7139,3,mbedtls_fuzz_dtlsclient-IDX38
6831,afl,136,600,246,1574,5139,4,mbedtls_fuzz_dtlsclient-IDX38
6832,eclipser,132,480,246,1562,11139,5,mbedtls_fuzz_dtlsclient-IDX38
6833,libfuzzer,106,120,246,1487,9139,6,mbedtls_fuzz_dtlsclient-IDX38
6834,honggfuzz,75,720,379,1923,1140,1,mbedtls_fuzz_dtlsclient-IDX39
6835,aflplusplus,74,660,379,1906,3140,2,mbedtls_fuzz_dtlsclient-IDX39
6836,afl,72,660,379,1913,5140,3,mbedtls_fuzz_dtlsclient-IDX39
6837,eclipser,72,900,379,1914,11140,4,mbedtls_fuzz_dtlsclient-IDX39
6838,entropic,70,180,379,1887,7140,5,mbedtls_fuzz_dtlsclient-IDX39
6839,libfuzzer,56,60,379,1770,9140,6,mbedtls_fuzz_dtlsclient-IDX39
6840,afl,69,600,79,2310,5141,1,mbedtls_fuzz_dtlsclient-IDX40
6841,entropic,64,780,79,2303,7141,2,mbedtls_fuzz_dtlsclient-IDX40
6842,honggfuzz,64,900,79,2304,1141,3,mbedtls_fuzz_dtlsclient-IDX40
6843,eclipser,61,600,79,2276,11141,4,mbedtls_fuzz_dtlsclient-IDX40
6844,aflplusplus,49,60,79,2229,3141,5,mbedtls_fuzz_dtlsclient-IDX40
6845,libfuzzer,47,660,79,2197,9141,6,mbedtls_fuzz_dtlsclient-IDX40
6846,aflplusplus,266,720,665,1598,3142,1,mbedtls_fuzz_dtlsclient-IDX41
6847,libfuzzer,195,540,665,1480,9142,2,mbedtls_fuzz_dtlsclient-IDX41
6848,honggfuzz,193,600,665,1478,1142,3,mbedtls_fuzz_dtlsclient-IDX41
6849,afl,179,840,665,1460,5142,4,mbedtls_fuzz_dtlsclient-IDX41
6850,entropic,177,240,665,1455,7142,5,mbedtls_fuzz_dtlsclient-IDX41
6851,eclipser,157,360,665,1418,11142,6,mbedtls_fuzz_dtlsclient-IDX41
6852,aflplusplus,139,420,155,2279,3143,1,mbedtls_fuzz_dtlsclient-IDX42
6853,honggfuzz,116,360,155,1848,1143,2,mbedtls_fuzz_dtlsclient-IDX42
6854,afl,114,480,155,1823,5143,3,mbedtls_fuzz_dtlsclient-IDX42
6855,eclipser,114,540,155,1804,11143,4,mbedtls_fuzz_dtlsclient-IDX42
6856,libfuzzer,114,840,155,1838,9143,5,mbedtls_fuzz_dtlsclient-IDX42
6857,entropic,113,360,155,1824,7143,6,mbedtls_fuzz_dtlsclient-IDX42
6858,aflplusplus,118,720,153,1807,3144,1,mbedtls_fuzz_dtlsclient-IDX43
6859,honggfuzz,115,600,153,1770,1144,2,mbedtls_fuzz_dtlsclient-IDX43
6860,afl,111,360,153,1732,5144,3,mbedtls_fuzz_dtlsclient-IDX43
6861,eclipser,110,420,153,1729,11144,4,mbedtls_fuzz_dtlsclient-IDX43
6862,entropic,109,420,153,1731,7144,5,mbedtls_fuzz_dtlsclient-IDX43
6863,libfuzzer,95,300,153,1629,9144,6,mbedtls_fuzz_dtlsclient-IDX43
6864,aflplusplus,152,720,506,1627,3145,1,mbedtls_fuzz_dtlsclient-IDX44
6865,honggfuzz,76,840,506,1510,1145,2,mbedtls_fuzz_dtlsclient-IDX44
6866,entropic,48,780,506,1474,7145,3,mbedtls_fuzz_dtlsclient-IDX44
6867,afl,32,180,506,1440,5145,4,mbedtls_fuzz_dtlsclient-IDX44
6868,libfuzzer,32,660,506,1445,9145,5,mbedtls_fuzz_dtlsclient-IDX44
6869,eclipser,28,60,506,1421,11145,6,mbedtls_fuzz_dtlsclient-IDX44
6870,libfuzzer,192,360,236,1597,9146,1,mbedtls_fuzz_dtlsclient-IDX45
6871,afl,187,60,236,1560,5146,2,mbedtls_fuzz_dtlsclient-IDX45
6872,honggfuzz,187,120,236,1590,1146,3,mbedtls_fuzz_dtlsclient-IDX45
6873,eclipser,187,120,236,1581,11146,4,mbedtls_fuzz_dtlsclient-IDX45
6874,entropic,187,480,236,1607,7146,5,mbedtls_fuzz_dtlsclient-IDX45
6875,aflplusplus,159,60,236,1495,3146,6,mbedtls_fuzz_dtlsclient-IDX45
6876,afl,112,840,123,2311,5147,1,mbedtls_fuzz_dtlsclient-IDX46
6877,honggfuzz,107,780,123,2288,1147,2,mbedtls_fuzz_dtlsclient-IDX46
6878,libfuzzer,104,540,123,2170,9147,3,mbedtls_fuzz_dtlsclient-IDX46
6879,entropic,103,300,123,2242,7147,4,mbedtls_fuzz_dtlsclient-IDX46
6880,aflplusplus,102,480,123,2257,3147,5,mbedtls_fuzz_dtlsclient-IDX46
6881,eclipser,100,60,123,2162,11147,6,mbedtls_fuzz_dtlsclient-IDX46
6882,aflplusplus,174,660,436,1610,3148,1,mbedtls_fuzz_dtlsclient-IDX47
6883,afl,172,840,436,1600,5148,2,mbedtls_fuzz_dtlsclient-IDX47
6884,entropic,97,600,436,1484,7148,3,mbedtls_fuzz_dtlsclient-IDX47
6885,honggfuzz,87,120,436,1462,1148,4,mbedtls_fuzz_dtlsclient-IDX47
6886,eclipser,87,240,436,1449,11148,5,mbedtls_fuzz_dtlsclient-IDX47
6887,libfuzzer,80,60,436,1449,9148,6,mbedtls_fuzz_dtlsclient-IDX47
6888,aflplusplus,82,780,392,1918,3149,1,mbedtls_fuzz_dtlsclient-IDX48
6889,eclipser,66,60,392,1763,11149,2,mbedtls_fuzz_dtlsclient-IDX48
6890,honggfuzz,66,180,392,1812,1149,3,mbedtls_fuzz_dtlsclient-IDX48
6891,entropic,66,360,392,1828,7149,4,mbedtls_fuzz_dtlsclient-IDX48
6892,afl,65,60,392,1768,5149,5,mbedtls_fuzz_dtlsclient-IDX48
6893,libfuzzer,64,660,392,1723,9149,6,mbedtls_fuzz_dtlsclient-IDX48
6894,eclipser,33,600,55,2330,11150,1,mbedtls_fuzz_dtlsclient-IDX49
6895,aflplusplus,32,60,55,2227,3150,2,mbedtls_fuzz_dtlsclient-IDX49
6896,afl,31,60,55,2150,5150,3,mbedtls_fuzz_dtlsclient-IDX49
6897,honggfuzz,31,180,55,2179,1150,4,mbedtls_fuzz_dtlsclient-IDX49
6898,entropic,31,240,55,2256,7150,5,mbedtls_fuzz_dtlsclient-IDX49
6899,libfuzzer,31,300,55,2170,9150,6,mbedtls_fuzz_dtlsclient-IDX49
6900,honggfuzz,138,840,476,1913,1151,1,mbedtls_fuzz_dtlsclient-IDX50
6901,entropic,121,600,476,1802,7151,2,mbedtls_fuzz_dtlsclient-IDX50
6902,libfuzzer,121,840,476,1785,9151,3,mbedtls_fuzz_dtlsclient-IDX50
6903,afl,117,600,476,1847,5151,4,mbedtls_fuzz_dtlsclient-IDX50
6904,aflplusplus,116,660,476,1918,3151,5,mbedtls_fuzz_dtlsclient-IDX50
6905,eclipser,116,660,476,1810,11151,6,mbedtls_fuzz_dtlsclient-IDX50
6906,aflplusplus,235,600,313,1873,3152,1,mbedtls_fuzz_dtlsclient-IDX51
6907,entropic,225,600,313,1738,7152,2,mbedtls_fuzz_dtlsclient-IDX51
6908,eclipser,225,780,313,1744,11152,3,mbedtls_fuzz_dtlsclient-IDX51
6909,afl,216,660,313,1699,5152,4,mbedtls_fuzz_dtlsclient-IDX51
6910,honggfuzz,202,900,313,1630,1152,5,mbedtls_fuzz_dtlsclient-IDX51
6911,libfuzzer,137,480,313,1521,9152,6,mbedtls_fuzz_dtlsclient-IDX51
6912,libfuzzer,91,720,117,1876,9153,1,mbedtls_fuzz_dtlsclient-IDX52
6913,honggfuzz,91,780,117,1926,1153,2,mbedtls_fuzz_dtlsclient-IDX52
6914,afl,91,900,117,1931,5153,3,mbedtls_fuzz_dtlsclient-IDX52
6915,eclipser,84,360,117,1879,11153,4,mbedtls_fuzz_dtlsclient-IDX52
6916,entropic,84,780,117,1924,7153,5,mbedtls_fuzz_dtlsclient-IDX52
6917,aflplusplus,80,240,117,1847,3153,6,mbedtls_fuzz_dtlsclient-IDX52
6918,aflplusplus,60,660,77,2210,3154,1,mbedtls_fuzz_dtlsclient-IDX53
6919,honggfuzz,60,840,77,2264,1154,2,mbedtls_fuzz_dtlsclient-IDX53
6920,afl,59,60,77,2152,5154,3,mbedtls_fuzz_dtlsclient-IDX53
6921,eclipser,59,120,77,2210,11154,4,mbedtls_fuzz_dtlsclient-IDX53
6922,entropic,56,60,77,2128,7154,5,mbedtls_fuzz_dtlsclient-IDX53
6923,libfuzzer,55,60,77,2097,9154,6,mbedtls_fuzz_dtlsclient-IDX53
6924,afl,56,780,355,1913,5155,1,mbedtls_fuzz_dtlsclient-IDX54
6925,eclipser,56,840,355,1895,11155,2,mbedtls_fuzz_dtlsclient-IDX54
6926,entropic,54,120,355,1871,7155,3,mbedtls_fuzz_dtlsclient-IDX54
6927,honggfuzz,54,240,355,1870,1155,4,mbedtls_fuzz_dtlsclient-IDX54
6928,aflplusplus,52,240,355,1849,3155,5,mbedtls_fuzz_dtlsclient-IDX54
6929,libfuzzer,41,120,355,1813,9155,6,mbedtls_fuzz_dtlsclient-IDX54
6930,libfuzzer,214,600,502,1544,9156,1,mbedtls_fuzz_dtlsclient-IDX55
6931,aflplusplus,200,900,502,1543,3156,2,mbedtls_fuzz_dtlsclient-IDX55
6932,honggfuzz,163,300,502,1465,1156,3,mbedtls_fuzz_dtlsclient-IDX55
6933,afl,161,480,502,1457,5156,4,mbedtls_fuzz_dtlsclient-IDX55
6934,eclipser,149,180,502,1437,11156,5,mbedtls_fuzz_dtlsclient-IDX55
6935,entropic,149,480,502,1451,7156,6,mbedtls_fuzz_dtlsclient-IDX55
6936,aflplusplus,137,120,448,1847,3157,1,mbedtls_fuzz_dtlsclient-IDX56
6937,honggfuzz,130,720,448,1836,1157,2,mbedtls_fuzz_dtlsclient-IDX56
6938,eclipser,110,300,448,1697,11157,3,mbedtls_fuzz_dtlsclient-IDX56
6939,afl,110,660,448,1684,5157,4,mbedtls_fuzz_dtlsclient-IDX56
6940,entropic,107,180,448,1659,7157,5,mbedtls_fuzz_dtlsclient-IDX56
6941,libfuzzer,93,60,448,1601,9157,6,mbedtls_fuzz_dtlsclient-IDX56
6942,honggfuzz,56,660,83,2255,1158,1,mbedtls_fuzz_dtlsclient-IDX57
6943,aflplusplus,53,780,83,2280,3158,2,mbedtls_fuzz_dtlsclient-IDX57
6944,afl,52,420,83,2305,5158,3,mbedtls_fuzz_dtlsclient-IDX57
6945,libfuzzer,52,720,83,2266,9158,4,mbedtls_fuzz_dtlsclient-IDX57
6946,entropic,51,720,83,2280,7158,5,mbedtls_fuzz_dtlsclient-IDX57
6947,eclipser,48,840,83,2285,11158,6,mbedtls_fuzz_dtlsclient-IDX57
6948,eclipser,52,660,66,1894,11159,1,mbedtls_fuzz_dtlsclient-IDX58
6949,aflplusplus,44,60,66,1855,3159,2,mbedtls_fuzz_dtlsclient-IDX58
6950,libfuzzer,44,420,66,1888,9159,3,mbedtls_fuzz_dtlsclient-IDX58
6951,honggfuzz,44,900,66,1893,1159,4,mbedtls_fuzz_dtlsclient-IDX58
6952,entropic,41,240,66,1862,7159,5,mbedtls_fuzz_dtlsclient-IDX58
6953,afl,41,420,66,1886,5159,6,mbedtls_fuzz_dtlsclient-IDX58
6954,eclipser,69,60,71,2168,11160,1,mbedtls_fuzz_dtlsclient-IDX59
6955,afl,69,300,71,2223,5160,2,mbedtls_fuzz_dtlsclient-IDX59
6956,entropic,69,600,71,2210,7160,3,mbedtls_fuzz_dtlsclient-IDX59
6957,aflplusplus,68,60,71,2163,3160,4,mbedtls_fuzz_dtlsclient-IDX59
6958,honggfuzz,68,120,71,2161,1160,5,mbedtls_fuzz_dtlsclient-IDX59
6959,libfuzzer,64,180,71,2160,9160,6,mbedtls_fuzz_dtlsclient-IDX59
6960,entropic,399,660,419,2285,7161,1,mbedtls_fuzz_dtlsclient-IDX60
6961,honggfuzz,397,300,419,2268,1161,2,mbedtls_fuzz_dtlsclient-IDX60
6962,aflplusplus,394,120,419,2236,3161,3,mbedtls_fuzz_dtlsclient-IDX60
6963,afl,110,660,419,1921,5161,4,mbedtls_fuzz_dtlsclient-IDX60
6964,eclipser,108,540,419,1847,11161,5,mbedtls_fuzz_dtlsclient-IDX60
6965,libfuzzer,102,840,419,1888,9161,6,mbedtls_fuzz_dtlsclient-IDX60
6966,entropic,84,840,411,1808,7162,1,mbedtls_fuzz_dtlsclient-IDX61
6967,aflplusplus,72,480,411,1852,3162,2,mbedtls_fuzz_dtlsclient-IDX61
6968,honggfuzz,72,840,411,1791,1162,3,mbedtls_fuzz_dtlsclient-IDX61
6969,libfuzzer,69,420,411,1756,9162,4,mbedtls_fuzz_dtlsclient-IDX61
6970,afl,69,720,411,1763,5162,5,mbedtls_fuzz_dtlsclient-IDX61
6971,eclipser,69,780,411,1776,11162,6,mbedtls_fuzz_dtlsclient-IDX61
6972,aflplusplus,106,120,113,1832,3163,1,mbedtls_fuzz_dtlsclient-IDX62
6973,afl,27,780,113,1574,5163,2,mbedtls_fuzz_dtlsclient-IDX62
6974,honggfuzz,25,300,113,1565,1163,3,mbedtls_fuzz_dtlsclient-IDX62
6975,eclipser,24,120,113,1538,11163,4,mbedtls_fuzz_dtlsclient-IDX62
6976,entropic,23,180,113,1544,7163,5,mbedtls_fuzz_dtlsclient-IDX62
6977,libfuzzer,21,840,113,1557,9163,6,mbedtls_fuzz_dtlsclient-IDX62
6978,aflplusplus,82,660,565,1464,3164,1,mbedtls_fuzz_dtlsclient-IDX63
6979,eclipser,82,720,565,1462,11164,2,mbedtls_fuzz_dtlsclient-IDX63
6980,honggfuzz,81,840,565,1460,1164,3,mbedtls_fuzz_dtlsclient-IDX63
6981,entropic,72,720,565,1448,7164,4,mbedtls_fuzz_dtlsclient-IDX63
6982,afl,70,60,565,1416,5164,5,mbedtls_fuzz_dtlsclient-IDX63
6983,libfuzzer,70,300,565,1449,9164,6,mbedtls_fuzz_dtlsclient-IDX63
6984,honggfuzz,57,840,400,1863,1165,1,mbedtls_fuzz_dtlsclient-IDX64
6985,aflplusplus,48,660,400,1888,3165,2,mbedtls_fuzz_dtlsclient-IDX64
6986,eclipser,44,360,400,1804,11165,3,mbedtls_fuzz_dtlsclient-IDX64
6987,entropic,43,720,400,1838,7165,4,mbedtls_fuzz_dtlsclient-IDX64
6988,libfuzzer,42,840,400,1819,9165,5,mbedtls_fuzz_dtlsclient-IDX64
6989,afl,39,360,400,1802,5165,6,mbedtls_fuzz_dtlsclient-IDX64
6990,aflplusplus,73,900,351,2024,3166,1,mbedtls_fuzz_dtlsclient-IDX65
6991,entropic,54,900,351,1966,7166,2,mbedtls_fuzz_dtlsclient-IDX65
6992,honggfuzz,43,840,351,1935,1166,3,mbedtls_fuzz_dtlsclient-IDX65
6993,eclipser,40,720,351,1920,11166,4,mbedtls_fuzz_dtlsclient-IDX65
6994,afl,40,720,351,1916,5166,5,mbedtls_fuzz_dtlsclient-IDX65
6995,libfuzzer,23,720,351,1870,9166,6,mbedtls_fuzz_dtlsclient-IDX65
6996,honggfuzz,56,420,361,1872,1167,1,mbedtls_fuzz_dtlsclient-IDX66
6997,afl,49,780,361,1880,5167,2,mbedtls_fuzz_dtlsclient-IDX66
6998,entropic,45,300,361,1827,7167,3,mbedtls_fuzz_dtlsclient-IDX66
6999,aflplusplus,45,420,361,1891,3167,4,mbedtls_fuzz_dtlsclient-IDX66
7000,eclipser,35,360,361,1817,11167,5,mbedtls_fuzz_dtlsclient-IDX66
7001,libfuzzer,26,120,361,1697,9167,6,mbedtls_fuzz_dtlsclient-IDX66
7002,entropic,106,420,123,2260,7168,1,mbedtls_fuzz_dtlsclient-IDX67
7003,eclipser,106,840,123,2344,11168,2,mbedtls_fuzz_dtlsclient-IDX67
7004,aflplusplus,106,840,123,2299,3168,3,mbedtls_fuzz_dtlsclient-IDX67
7005,afl,99,600,123,2267,5168,4,mbedtls_fuzz_dtlsclient-IDX67
7006,honggfuzz,96,480,123,2208,1168,5,mbedtls_fuzz_dtlsclient-IDX67
7007,libfuzzer,93,480,123,2173,9168,6,mbedtls_fuzz_dtlsclient-IDX67
7008,afl,84,780,104,2347,5169,1,mbedtls_fuzz_dtlsclient-IDX68
7009,honggfuzz,80,240,104,2229,1169,2,mbedtls_fuzz_dtlsclient-IDX68
7010,eclipser,77,660,104,2303,11169,3,mbedtls_fuzz_dtlsclient-IDX68
7011,aflplusplus,76,300,104,2272,3169,4,mbedtls_fuzz_dtlsclient-IDX68
7012,entropic,75,120,104,2200,7169,5,mbedtls_fuzz_dtlsclient-IDX68
7013,libfuzzer,73,180,104,2163,9169,6,mbedtls_fuzz_dtlsclient-IDX68
7014,aflplusplus,22,420,22,2299,3170,1,mbedtls_fuzz_dtlsclient-IDX69
7015,afl,20,120,22,2194,5170,2,mbedtls_fuzz_dtlsclient-IDX69
7016,entropic,20,120,22,2176,7170,3,mbedtls_fuzz_dtlsclient-IDX69
7017,honggfuzz,20,600,22,2272,1170,4,mbedtls_fuzz_dtlsclient-IDX69
7018,eclipser,19,60,22,2191,11170,5,mbedtls_fuzz_dtlsclient-IDX69
7019,libfuzzer,19,60,22,2121,9170,6,mbedtls_fuzz_dtlsclient-IDX69
7020,eclipser,116,840,385,1972,11171,1,mbedtls_fuzz_dtlsclient-IDX70
7021,afl,94,480,385,1905,5171,2,mbedtls_fuzz_dtlsclient-IDX70
7022,entropic,64,420,385,1900,7171,3,mbedtls_fuzz_dtlsclient-IDX70
7023,honggfuzz,58,840,385,1874,1171,4,mbedtls_fuzz_dtlsclient-IDX70
7024,aflplusplus,57,60,385,1853,3171,5,mbedtls_fuzz_dtlsclient-IDX70
7025,libfuzzer,45,420,385,1747,9171,6,mbedtls_fuzz_dtlsclient-IDX70
7026,eclipser,79,300,456,1599,11172,1,mbedtls_fuzz_dtlsclient-IDX71
7027,afl,79,840,456,1598,5172,2,mbedtls_fuzz_dtlsclient-IDX71
7028,entropic,77,120,456,1584,7172,3,mbedtls_fuzz_dtlsclient-IDX71
7029,libfuzzer,77,120,456,1581,9172,4,mbedtls_fuzz_dtlsclient-IDX71
7030,honggfuzz,77,180,456,1594,1172,5,mbedtls_fuzz_dtlsclient-IDX71
7031,aflplusplus,76,60,456,1560,3172,6,mbedtls_fuzz_dtlsclient-IDX71
7032,afl,45,240,62,2273,5173,1,mbedtls_fuzz_dtlsclient-IDX72
7033,eclipser,34,360,62,2275,11173,2,mbedtls_fuzz_dtlsclient-IDX72
7034,libfuzzer,34,720,62,2253,9173,3,mbedtls_fuzz_dtlsclient-IDX72
7035,honggfuzz,33,480,62,2255,1173,4,mbedtls_fuzz_dtlsclient-IDX72
7036,entropic,32,120,62,2176,7173,5,mbedtls_fuzz_dtlsclient-IDX72
7037,aflplusplus,29,300,62,2137,3173,6,mbedtls_fuzz_dtlsclient-IDX72
7038,aflplusplus,64,420,362,1908,3174,1,mbedtls_fuzz_dtlsclient-IDX73
7039,entropic,51,780,362,1849,7174,2,mbedtls_fuzz_dtlsclient-IDX73
7040,honggfuzz,50,660,362,1826,1174,3,mbedtls_fuzz_dtlsclient-IDX73
7041,eclipser,45,240,362,1830,11174,4,mbedtls_fuzz_dtlsclient-IDX73
7042,afl,42,720,362,1821,5174,5,mbedtls_fuzz_dtlsclient-IDX73
7043,libfuzzer,40,360,362,1783,9174,6,mbedtls_fuzz_dtlsclient-IDX73
7044,honggfuzz,102,540,465,1875,1175,1,mbedtls_fuzz_dtlsclient-IDX74
7045,entropic,101,900,465,1905,7175,2,mbedtls_fuzz_dtlsclient-IDX74
7046,aflplusplus,100,660,465,1916,3175,3,mbedtls_fuzz_dtlsclient-IDX74
7047,afl,87,180,465,1791,5175,4,mbedtls_fuzz_dtlsclient-IDX74
7048,eclipser,87,360,465,1793,11175,5,mbedtls_fuzz_dtlsclient-IDX74
7049,libfuzzer,70,180,465,1622,9175,6,mbedtls_fuzz_dtlsclient-IDX74
7050,aflplusplus,109,180,133,1839,3176,1,mbedtls_fuzz_dtlsclient-IDX75
7051,honggfuzz,93,540,133,1703,1176,2,mbedtls_fuzz_dtlsclient-IDX75
7052,entropic,46,780,133,1588,7176,3,mbedtls_fuzz_dtlsclient-IDX75
7053,afl,36,60,133,1572,5176,4,mbedtls_fuzz_dtlsclient-IDX75
7054,eclipser,36,120,133,1546,11176,5,mbedtls_fuzz_dtlsclient-IDX75
7055,libfuzzer,3,60,133,1471,9176,6,mbedtls_fuzz_dtlsclient-IDX75
7056,afl,101,420,119,2243,5177,1,mbedtls_fuzz_dtlsclient-IDX76
7057,honggfuzz,98,120,119,2210,1177,2,mbedtls_fuzz_dtlsclient-IDX76
7058,libfuzzer,98,240,119,2166,9177,3,mbedtls_fuzz_dtlsclient-IDX76
7059,aflplusplus,98,540,119,2265,3177,4,mbedtls_fuzz_dtlsclient-IDX76
7060,entropic,98,600,119,2246,7177,5,mbedtls_fuzz_dtlsclient-IDX76
7061,eclipser,98,780,119,2280,11177,6,mbedtls_fuzz_dtlsclient-IDX76
7062,aflplusplus,68,600,403,1762,3178,1,mbedtls_fuzz_dtlsclient-IDX77
7063,entropic,64,540,403,1720,7178,2,mbedtls_fuzz_dtlsclient-IDX77
7064,eclipser,62,180,403,1684,11178,3,mbedtls_fuzz_dtlsclient-IDX77
7065,afl,62,360,403,1703,5178,4,mbedtls_fuzz_dtlsclient-IDX77
7066,honggfuzz,61,180,403,1690,1178,5,mbedtls_fuzz_dtlsclient-IDX77
7067,libfuzzer,41,360,403,1620,9178,6,mbedtls_fuzz_dtlsclient-IDX77
7068,aflplusplus,99,420,210,1606,3179,1,mbedtls_fuzz_dtlsclient-IDX78
7069,honggfuzz,96,600,210,1600,1179,2,mbedtls_fuzz_dtlsclient-IDX78
7070,eclipser,78,120,210,1554,11179,3,mbedtls_fuzz_dtlsclient-IDX78
7071,afl,76,60,210,1535,5179,4,mbedtls_fuzz_dtlsclient-IDX78
7072,libfuzzer,76,600,210,1555,9179,5,mbedtls_fuzz_dtlsclient-IDX78
7073,entropic,53,60,210,1499,7179,6,mbedtls_fuzz_dtlsclient-IDX78
7074,afl,71,480,456,1623,5180,1,mbedtls_fuzz_dtlsclient-IDX79
7075,honggfuzz,64,180,456,1592,1180,2,mbedtls_fuzz_dtlsclient-IDX79
7076,libfuzzer,64,180,456,1585,9180,3,mbedtls_fuzz_dtlsclient-IDX79
7077,entropic,64,480,456,1605,7180,4,mbedtls_fuzz_dtlsclient-IDX79
7078,eclipser,64,900,456,1609,11180,5,mbedtls_fuzz_dtlsclient-IDX79
7079,aflplusplus,62,540,456,1569,3180,6,mbedtls_fuzz_dtlsclient-IDX79
7080,aflplusplus,220,720,566,1829,3181,1,mbedtls_fuzz_dtlsclient-IDX80
7081,eclipser,203,180,566,1672,11181,2,mbedtls_fuzz_dtlsclient-IDX80
7082,libfuzzer,203,780,566,1701,9181,3,mbedtls_fuzz_dtlsclient-IDX80
7083,afl,202,300,566,1663,5181,4,mbedtls_fuzz_dtlsclient-IDX80
7084,entropic,168,300,566,1599,7181,5,mbedtls_fuzz_dtlsclient-IDX80
7085,honggfuzz,167,60,566,1579,1181,6,mbedtls_fuzz_dtlsclient-IDX80
7086,aflplusplus,25,60,27,2186,3182,1,mbedtls_fuzz_dtlsclient-IDX81
7087,afl,25,60,27,2163,5182,2,mbedtls_fuzz_dtlsclient-IDX81
7088,entropic,25,60,27,2142,7182,3,mbedtls_fuzz_dtlsclient-IDX81
7089,honggfuzz,25,180,27,2225,1182,4,mbedtls_fuzz_dtlsclient-IDX81
7090,eclipser,25,240,27,2180,11182,5,mbedtls_fuzz_dtlsclient-IDX81
7091,libfuzzer,22,60,27,2099,9182,6,mbedtls_fuzz_dtlsclient-IDX81
7092,aflplusplus,132,540,169,1797,3183,1,mbedtls_fuzz_dtlsclient-IDX82
7093,honggfuzz,112,480,169,1732,1183,2,mbedtls_fuzz_dtlsclient-IDX82
